browser position chr8:98947784-99078856
browser hide all
chr8 98993864 98993991 0.00030889164190739393
chr8 98993992 98994119 0.0004790975945070386
chr8 98994120 98994247 0.0002869447343982756
chr8 98994248 98994375 0.00030580535531044006
chr8 98994376 98994503 0.0005937085370533168
chr8 98994504 98994631 0.0003168194380123168
chr8 98994632 98994759 0.0003509675443638116
chr8 98994760 98994887 0.0003284074191469699
chr8 98994888 98995015 0.00030094070825725794
chr8 98995016 98995143 0.000272393343038857
chr8 98995144 98995271 0.000686180719640106
chr8 98995272 98995399 0.0002514872176107019
chr8 98995400 98995527 0.00016216713993344456
chr8 98995528 98995655 7.00777891324833e-05
chr8 98995656 98995783 0.00018785167776513845
chr8 98995784 98995911 0.0002465351717546582
chr8 98995912 98996039 8.402680396102369e-05
chr8 98996040 98996167 0.0003040388983208686
chr8 98996168 98996295 0.0003541478654369712
chr8 98996296 98996423 0.0001784093037713319
chr8 98996424 98996551 0.00026591832283884287
chr8 98996552 98996679 0.0003386939351912588
chr8 98996680 98996807 6.903167377458885e-05
chr8 98996808 98996935 0.00020340821356512606
chr8 98996936 98997063 0.00012609515397343785
chr8 98997064 98997191 0.0001931260630954057
chr8 98997192 98997319 0.00024955213302746415
chr8 98997320 98997447 0.000328738649841398
chr8 98997448 98997575 0.00021773528715129942
chr8 98997576 98997703 0.00015586467634420842
chr8 98997704 98997831 0.00035765994107350707
chr8 98997832 98997959 0.00027704122476279736
chr8 98997960 98998087 0.0005053339409641922
chr8 98998088 98998215 0.000573638011701405
chr8 98998216 98998343 0.0007782842731103301
chr8 98998344 98998471 0.0004959506331942976
chr8 98998472 98998599 0.0002747027319855988
chr8 98998600 98998727 0.0002590503136161715
chr8 98998728 98998855 0.00047226264723576605
chr8 98998856 98998983 0.0001438990730093792
chr8 98998984 98999111 0.00031767747714184225
chr8 98999112 98999239 9.74126742221415e-05
chr8 98999240 98999367 0.0002542989677749574
chr8 98999368 98999495 0.0001028582701110281
chr8 98999496 98999623 0.0006946331122890115
chr8 98999624 98999751 0.00040792053914628923
chr8 98999752 98999879 0.0001718364655971527
chr8 98999880 99000007 0.00042346655391156673
chr8 99000008 99000135 0.0002801903465297073
chr8 99000136 99000263 0.00023336606682278216
chr8 99000264 99000391 0.0004480782081373036
chr8 99000392 99000519 0.00040761157288216054
chr8 99000520 99000647 0.00017705383652355522
chr8 99000648 99000775 0.00023819936905056238
chr8 99000776 99000903 0.00013169004523660988
chr8 99000904 99001031 0.0002561034925747663
chr8 99001032 99001159 0.0002274554717587307
chr8 99001160 99001287 9.066768689081073e-05
chr8 99001288 99001415 0.0001211489288834855
chr8 99001416 99001543 9.059456351678818e-05
chr8 99001544 99001671 0.00013164646225050092
chr8 99001672 99001799 0.0001389465614920482
chr8 99001800 99001927 0.00044631792115978897
chr8 99001928 99002055 0.0002999849384650588
chr8 99002056 99002183 0.000702030782122165
chr8 99002184 99002311 0.00042342397500760853
chr8 99002312 99002439 0.0006927985814400017
chr8 99002440 99002567 0.00030644997605122626
chr8 99002568 99002695 0.00018855399684980512
chr8 99002696 99002823 0.000371574773453176
chr8 99002824 99002951 0.0001456264144508168
chr8 99002952 99003079 0.0001896479370770976
chr8 99003080 99003207 0.0003283761325292289
chr8 99003208 99003335 0.00024415887310169637
chr8 99003336 99003463 0.0011062925914302468
chr8 99003464 99003591 0.0004364166234154254
chr8 99003592 99003719 0.0002572578960098326
chr8 99003720 99003847 0.000823168724309653
chr8 99003848 99003975 0.00135696679353714
chr8 99003976 99004103 0.0006490250234492123
chr8 99004104 99004231 0.0003818224067799747
chr8 99004232 99004359 0.00039143121102824807
chr8 99004360 99004487 0.0006801526178605855
chr8 99004488 99004615 0.0013619200326502323
chr8 99004616 99004743 0.00027893154765479267
chr8 99004744 99004871 0.0005051125772297382
chr8 99004872 99004999 0.0003920487652067095
chr8 99005000 99005127 0.0005240273894742131
chr8 99005128 99005255 0.00024037962430156767
chr8 99005256 99005383 0.00013882337952964008
chr8 99005384 99005511 0.0001884919620351866
chr8 99005512 99005639 0.0004944279207848012
chr8 99005640 99005767 0.001126170507632196
chr8 99005768 99005895 0.0005084943841211498
chr8 99005896 99006023 0.0006584232323803008
chr8 99006024 99006151 0.0005448609590530396
chr8 99006152 99006279 0.00044270511716604233
chr8 99006280 99006407 0.0006177673349156976
chr8 99006408 99006535 0.0002176640700781718
chr8 99006536 99006663 0.0007644874858669937
chr8 99006664 99006791 0.00025358947459608316
chr8 99006792 99006919 0.0012428292538970709
chr8 99006920 99007047 0.00012470112415030599
chr8 99007048 99007175 0.0003149320255033672
chr8 99007176 99007303 0.00016860874893609434
chr8 99007304 99007431 0.00030920832068659365
chr8 99007432 99007559 0.0005076749948784709
chr8 99007560 99007687 0.0021941307932138443
chr8 99007688 99007815 0.0007385222124867141
chr8 99007816 99007943 0.00040222780080512166
chr8 99007944 99008071 0.0005984737654216588
chr8 99008072 99008199 0.0004703120212070644
chr8 99008200 99008327 0.0006303137633949518
chr8 99008328 99008455 0.0003590304986573756
chr8 99008456 99008583 0.0015441953437402844
chr8 99008584 99008711 0.0008031799807213247
chr8 99008712 99008839 0.0013574755284935236
chr8 99008840 99008967 0.0006263956311158836
chr8 99008968 99009095 0.001083361217752099
chr8 99009096 99009223 0.0020117168314754963
chr8 99009224 99009351 0.0010161035461351275
chr8 99009352 99009479 0.0013479799963533878
chr8 99009480 99009607 0.0011447366559877992
chr8 99009608 99009735 0.0014615908730775118
chr8 99009736 99009863 0.0011559831909835339
chr8 99009864 99009991 0.0007310603396035731
chr8 99009992 99010119 0.0008381060906685889
chr8 99010120 99010247 0.0007535326294600964
chr8 99010248 99010375 0.001674968982115388
chr8 99010376 99010503 0.0009562886552885175
chr8 99010504 99010631 0.00045514354133047163
chr8 99010632 99010759 0.0013897187309339643
chr8 99010760 99010887 0.0005388730205595493
chr8 99010888 99011015 0.0018555171554908156
chr8 99011016 99011143 0.0010461949277669191
chr8 99011144 99011271 0.0022775279358029366
chr8 99011272 99011399 0.0027644368819892406
chr8 99011400 99011527 0.0025353787932544947
chr8 99011528 99011655 0.0022610086016356945
chr8 99011656 99011783 0.0020263935439288616
chr8 99011784 99011911 0.005095276515930891
chr8 99011912 99012039 0.001368888420984149
chr8 99012040 99012167 0.0024719431530684233
chr8 99012168 99012295 0.006914421916007996
chr8 99012296 99012423 0.0066439020447432995
chr8 99012424 99012551 0.006986237596720457
chr8 99012552 99012679 0.010110749863088131
chr8 99012680 99012807 0.010543854907155037
chr8 99012808 99012935 0.021671228110790253
chr8 99012936 99013063 0.05181114375591278
chr8 99013064 99013191 0.031145775690674782
chr8 99013192 99013319 0.04680607095360756
chr8 99013320 99013447 0.06317373365163803
chr8 99013448 99013575 0.028826026245951653
chr8 99013576 99013703 0.10080616921186447
chr8 99013704 99013831 0.06039796397089958
chr8 99013832 99013959 0.03858555108308792
chr8 99013960 99014087 0.059666454792022705
chr8 99014088 99014215 0.010728501714766026
chr8 99014216 99014343 0.009556053206324577
chr8 99014344 99014471 0.021810246631503105
chr8 99014472 99014599 0.010130910202860832
chr8 99014600 99014727 0.008121669292449951
chr8 99014728 99014855 0.015663301572203636
chr8 99014856 99014983 0.006639407016336918
chr8 99014984 99015111 0.003684369381517172
chr8 99015112 99015239 0.0019212565384805202
chr8 99015240 99015367 0.013392901048064232
chr8 99015368 99015495 0.003235171316191554
chr8 99015496 99015623 0.005193557124584913
chr8 99015624 99015751 0.0052564311772584915
chr8 99015752 99015879 0.00538960937410593
chr8 99015880 99016007 0.004360419698059559
chr8 99016008 99016135 0.002950680674985051
chr8 99016136 99016263 0.0031088513787835836
chr8 99016264 99016391 0.00471894396468997
chr8 99016392 99016519 0.0010025923838838935
chr8 99016520 99016647 0.0022386100608855486
chr8 99016648 99016775 0.00679369829595089
chr8 99016776 99016903 0.0043758791871368885
chr8 99016904 99017031 0.00290561537258327
chr8 99017032 99017159 0.005879901349544525
chr8 99017160 99017287 0.0026296651922166348
chr8 99017288 99017415 0.0016872560372576118
chr8 99017416 99017543 0.0014169684145599604
chr8 99017544 99017671 0.003429256845265627
chr8 99017672 99017799 0.002198989735916257
chr8 99017800 99017927 0.004235380794852972
chr8 99017928 99018055 0.006327074486762285
chr8 99018056 99018183 0.0010177100775763392
chr8 99018184 99018311 0.0023452623281627893
chr8 99018312 99018439 0.0025908993557095528
chr8 99018440 99018567 0.0019827294163405895
chr8 99018568 99018695 0.0013791545061394572
chr8 99018696 99018823 0.0012526951031759381
chr8 99018824 99018951 0.0012598283356055617
chr8 99018952 99019079 0.0018572007538750768
chr8 99019080 99019207 0.0005226634093560278
chr8 99019208 99019335 0.001029090490192175
chr8 99019336 99019463 0.0008988487534224987
chr8 99019464 99019591 0.0021219721529632807
chr8 99019592 99019719 0.0023857285268604755
chr8 99019720 99019847 0.0010941377840936184
chr8 99019848 99019975 0.0007293204544112086
chr8 99019976 99020103 0.0014101485721766949
chr8 99020104 99020231 0.0006772693595848978
chr8 99020232 99020359 0.0013989891158416867
chr8 99020360 99020487 0.0009589973487891257
chr8 99020488 99020615 0.0014915245119482279
chr8 99020616 99020743 0.001899984199553728
chr8 99020744 99020871 0.0010429010726511478
chr8 99020872 99020999 0.001377536915242672
chr8 99021000 99021127 0.001925674732774496
chr8 99021128 99021255 0.0017109318869188428
chr8 99021256 99021383 0.0017945414874702692
chr8 99021384 99021511 0.001719741034321487
chr8 99021512 99021639 0.0014074473874643445
chr8 99021640 99021767 0.0012060782173648477
chr8 99021768 99021895 0.0012032045051455498
chr8 99021896 99022023 0.0013710545608773828
chr8 99022024 99022151 0.0006453381502069533
chr8 99022152 99022279 0.001817437820136547
chr8 99022280 99022407 0.0008721172343939543
chr8 99022408 99022535 0.0009839092381298542
chr8 99022536 99022663 0.0011315715964883566
chr8 99022664 99022791 0.000652882969006896
chr8 99022792 99022919 0.0008427048451267183
chr8 99022920 99023047 0.0012554278364405036
chr8 99023048 99023175 0.0007748719654045999
chr8 99023176 99023303 0.0013810043456032872
chr8 99023304 99023431 0.001321188174188137
chr8 99023432 99023559 0.0009876362746581435
chr8 99023560 99023687 0.0007558840443380177
chr8 99023688 99023815 0.0008710470283403993
chr8 99023816 99023943 0.00037632245221175253
chr8 99023944 99024071 0.0015574818244203925
chr8 99024072 99024199 0.0005736136808991432
chr8 99024200 99024327 0.002603399334475398
chr8 99024328 99024455 0.001551018445752561
chr8 99024456 99024583 0.0016205791616812348
chr8 99024584 99024711 0.0018855489324778318
chr8 99024712 99024839 0.0020300785545259714
chr8 99024840 99024967 0.0006811369676142931
chr8 99024968 99025095 0.0013653720961883664
chr8 99025096 99025223 0.001273531117476523
chr8 99025224 99025351 0.0023148376494646072
chr8 99025352 99025479 0.0016672674100846052
chr8 99025480 99025607 0.0005307397223077714
chr8 99025608 99025735 0.0007747503696009517
chr8 99025736 99025863 0.0008100296254269779
chr8 99025864 99025991 0.0014757083263248205
chr8 99025992 99026119 0.0011591686634346843
chr8 99026120 99026247 0.001574116526171565
chr8 99026248 99026375 0.0026039504446089268
chr8 99026376 99026503 0.0015121307224035263
chr8 99026504 99026631 0.0004978732322342694
chr8 99026632 99026759 0.0002428786683594808
chr8 99026760 99026887 0.0010140174999833107
chr8 99026888 99027015 0.002053409582003951
chr8 99027016 99027143 0.0007540772203356028
chr8 99027144 99027271 0.000846344162710011
chr8 99027272 99027399 0.00044724124018102884
chr8 99027400 99027527 0.0008240747847594321
chr8 99027528 99027655 0.0006457014242187142
chr8 99027656 99027783 0.0003261671809013933
chr8 99027784 99027911 0.0008899731910787523
chr8 99027912 99028039 0.0004432439454831183
chr8 99028040 99028167 0.0011187329655513167
chr8 99028168 99028295 0.0004762972239404917
chr8 99028296 99028423 0.0003247716522309929
chr8 99028424 99028551 0.0004204280558042228
chr8 99028552 99028679 0.0002586789196357131
chr8 99028680 99028807 0.00044507169513963163
chr8 99028808 99028935 0.0007200211402960122
chr8 99028936 99029063 0.00040902296314015985
chr8 99029064 99029191 0.0005177376442588866
chr8 99029192 99029319 0.0006331568583846092
chr8 99029320 99029447 0.0007121901144273579
chr8 99029448 99029575 0.0010828390950337052
chr8 99029576 99029703 0.001033727778121829
chr8 99029704 99029831 0.0006541550392284989
chr8 99029832 99029959 0.0008706043590791523
chr8 99029960 99030087 0.0007724206079728901
chr8 99030088 99030215 0.0004755034460686147
chr8 99030216 99030343 0.0004886883543804288
chr8 99030344 99030471 0.001137887709774077
chr8 99030472 99030599 0.0007582326652482152
chr8 99030600 99030727 0.0004181841213721782
chr8 99030728 99030855 0.000374790804926306
chr8 99030856 99030983 0.0003913123218808323
chr8 99030984 99031111 0.0003454844409134239
chr8 99031112 99031239 0.0008642252068966627
chr8 99031240 99031367 0.00031242799013853073
chr8 99031368 99031495 0.00045954895904287696
chr8 99031496 99031623 0.0006259898655116558
chr8 99031624 99031751 0.00037234631599858403
chr8 99031752 99031879 0.00049136474262923
chr8 99031880 99032007 0.0007108479039743543
chr8 99032008 99032135 0.0005599506548605859
chr8 99032136 99032263 0.0005331455613486469
chr8 99032264 99032391 0.00025948203983716667
chr8 99032392 99032519 0.0002740573254413903
chr8 99032520 99032647 0.0005124839954078197
chr8 99032648 99032775 0.0003625260142143816
chr8 99032776 99032903 0.0004645916342269629
chr8 99032904 99033031 0.0005161833832971752
chr8 99033032 99033159 0.0003901541931554675
chr8 99033160 99033287 0.0009127119556069374
chr8 99033288 99033415 0.000505189411342144
chr8 99033416 99033543 0.0008842620882205665
chr8 99033544 99033671 0.0001714869576971978
chr8 99033672 99033799 0.0002895490324590355
chr8 99033800 99033927 0.0003188856935594231
chr8 99033928 99034055 0.00037586051621474326
chr8 99034056 99034183 0.00041864419472403824
chr8 99034184 99034311 0.0008760922937653959
chr8 99034312 99034439 0.00022029149113222957
chr8 99034440 99034567 0.0004067569097969681
chr8 99034568 99034695 0.0004667555040214211
chr8 99034696 99034823 0.0007973298779688776
chr8 99034824 99034951 0.0004865736118517816
chr8 99034952 99035079 0.00027727155247703195
chr8 99035080 99035207 0.000598529411945492
chr8 99035208 99035335 0.0003077738219872117
chr8 99035336 99035463 0.0002962013240903616
chr8 99035464 99035591 0.0001957456552190706
chr8 99035592 99035719 0.0005003614933229983
chr8 99035720 99035847 0.0002140324650099501
chr8 99035848 99035975 0.00024011569621507078
chr8 99035976 99036103 0.00011854239710373804
chr8 99036104 99036231 0.0006477172137238085
chr8 99036232 99036359 0.0005377082270570099
chr8 99036360 99036487 0.00024487898917868733
chr8 99036488 99036615 0.0006194814923219383
chr8 99036616 99036743 0.00041419483022764325
chr8 99036744 99036871 0.00023083080304786563
chr8 99036872 99036999 0.00024448250769637525
chr8 99037000 99037127 0.00034483676427043974
chr8 99037128 99037255 0.0002445052668917924
chr8 99037256 99037383 0.00028940397896803916
chr8 99037384 99037511 0.00043923378689214587
chr8 99037512 99037639 0.00034139803028665483
chr8 99037640 99037767 0.00020640021830331534
chr8 99037768 99037895 0.00017737349844537675
chr8 99037896 99038023 0.00041723265894688666
chr8 99038024 99038151 0.00015816344239283353
chr8 99038152 99038279 0.00015480171714443713
chr8 99038280 99038407 0.0001564886624692008
chr8 99038408 99038535 0.00013331150694284588
chr8 99038536 99038663 0.0001890496932901442
chr8 99038664 99038791 0.00010176192881772295
chr8 99038792 99038919 8.844455442158505e-05
chr8 99038920 99039047 0.0003214799507986754
chr8 99039048 99039175 0.0003282180114183575
chr8 99039176 99039303 0.0001511445880169049
chr8 99039304 99039431 0.0002481868432369083
chr8 99039432 99039559 0.00018974734121002257
chr8 99039560 99039687 0.00036950522917322814
chr8 99039688 99039815 0.0002761018113233149
chr8 99039816 99039943 0.0006636756006628275
chr8 99039944 99040071 0.00036921692662872374
chr8 99040072 99040199 0.000436160946264863
chr8 99040200 99040327 0.0003630389110185206
chr8 99040328 99040455 0.00043192534940317273
chr8 99040456 99040583 0.0006288193981163204
chr8 99040584 99040711 0.00039779371581971645
chr8 99040712 99040839 0.00020486227003857493
chr8 99040840 99040967 0.00012883047747891396
chr8 99040968 99041095 0.00015243407688103616
chr8 99041096 99041223 0.00022318994160741568
chr8 99041224 99041351 0.0003967323573306203
chr8 99041352 99041479 0.0001812223781598732
chr8 99041480 99041607 0.00020589368068613112
chr8 99041608 99041735 0.00019460308249108493
chr8 99041736 99041863 0.0004083909443579614
chr8 99041864 99041991 0.00022452390112448484
chr8 99041992 99042119 0.00015322805847972631
chr8 99042120 99042247 0.0002459321403875947
chr8 99042248 99042375 0.00025206650025211275
chr8 99042376 99042503 6.130700785433874e-05
chr8 99042504 99042631 0.00020473130280151963
chr8 99042632 99042759 0.00022141019871924073
chr8 99042760 99042887 0.0001094222825486213
chr8 99042888 99043015 0.00017290053074248135
chr8 99043016 99043143 0.00033624607021920383
chr8 99043144 99043271 0.00010426116205053404
chr8 99043272 99043399 4.552171230898239e-05
chr8 99043400 99043527 0.00019012847042176872
chr8 99043528 99043655 0.00010183206904912367
chr8 99043656 99043783 0.00024587809457443655
chr8 99043784 99043911 0.00041861325735226274
chr8 99043912 99044039 0.001162392203696072
chr8 99044040 99044167 0.00014789021224714816
chr8 99044168 99044295 0.0002723432262428105
chr8 99044296 99044423 0.0005166694754734635
chr8 99044424 99044551 0.0004709790227934718
chr8 99044552 99044679 0.0009833520743995905
chr8 99044680 99044807 0.0002989610657095909
chr8 99044808 99044935 0.00026437349151819944
chr8 99044936 99045063 0.0004035528108943254
chr8 99045064 99045191 0.0006724693230353296
chr8 99045192 99045319 0.0002491225895937532
chr8 99045320 99045447 0.00024676945758983493
chr8 99045448 99045575 0.0012799656251445413
chr8 99045576 99045703 0.000381616351660341
chr8 99045704 99045831 0.00025465997168794274
chr8 99045832 99045959 0.00020916247740387917
chr8 99045960 99046087 0.000340250669978559
