browser position chr8:98947784-99078856
browser hide all
chr8 98993992 98994119 0.0006967259105294943
chr8 98994120 98994247 0.000598421785980463
chr8 98994248 98994375 0.0006807235768064857
chr8 98994376 98994503 0.0004684739396907389
chr8 98994504 98994631 0.0006037859711796045
chr8 98994632 98994759 0.0005262805498205125
chr8 98994760 98994887 0.0005129524506628513
chr8 98994888 98995015 0.0006383110303431749
chr8 98995016 98995143 0.0008887265576049685
chr8 98995144 98995271 0.0014009933220222592
chr8 98995272 98995399 0.0006830446072854102
chr8 98995400 98995527 0.0003942220064345747
chr8 98995528 98995655 0.00048399734077975154
chr8 98995656 98995783 0.0003021859738510102
chr8 98995784 98995911 0.0006948622176423669
chr8 98995912 98996039 0.0003952783299610019
chr8 98996040 98996167 0.0005022414843551815
chr8 98996168 98996295 0.0006255819462239742
chr8 98996296 98996423 0.0007159064989537001
chr8 98996424 98996551 0.000559898791834712
chr8 98996552 98996679 0.0007468175026588142
chr8 98996680 98996807 0.00036966896732337773
chr8 98996808 98996935 0.0005353826563805342
chr8 98996936 98997063 0.00039001653203740716
chr8 98997064 98997191 0.00037608647835440934
chr8 98997192 98997319 0.0006224802345968783
chr8 98997320 98997447 0.0005151340155862272
chr8 98997448 98997575 0.00038242945447564125
chr8 98997576 98997703 0.0004525287658907473
chr8 98997704 98997831 0.0005344666424207389
chr8 98997832 98997959 0.000531400553882122
chr8 98997960 98998087 0.0005741265485994518
chr8 98998088 98998215 0.0006692131282761693
chr8 98998216 98998343 0.0007791223470121622
chr8 98998344 98998471 0.000647202949039638
chr8 98998472 98998599 0.0005370081635192037
chr8 98998600 98998727 0.0006543793715536594
chr8 98998728 98998855 0.0004979541408829391
chr8 98998856 98998983 0.0005052656051702797
chr8 98998984 98999111 0.0006931261159479618
chr8 98999112 98999239 0.00043241167441010475
chr8 98999240 98999367 0.0005311499699018896
chr8 98999368 98999495 0.0004312828532420099
chr8 98999496 98999623 0.0007492967415601015
chr8 98999624 98999751 0.0007466811803169549
chr8 98999752 98999879 0.0005207209615036845
chr8 98999880 99000007 0.0008503894787281752
chr8 99000008 99000135 0.0009244021493941545
chr8 99000136 99000263 0.000519335619173944
chr8 99000264 99000391 0.0005311099230311811
chr8 99000392 99000519 0.0007300287252292037
chr8 99000520 99000647 0.0007602134719491005
chr8 99000648 99000775 0.0005021027754992247
chr8 99000776 99000903 0.0003698990913107991
chr8 99000904 99001031 0.0005222659092396498
chr8 99001032 99001159 0.0003486544010229409
chr8 99001160 99001287 0.0005615504342131317
chr8 99001288 99001415 0.0005389017169363797
chr8 99001416 99001543 0.000534856109879911
chr8 99001544 99001671 0.0006476135458797216
chr8 99001672 99001799 0.0005350091378204525
chr8 99001800 99001927 0.00044448586413636804
chr8 99001928 99002055 0.0007746827322989702
chr8 99002056 99002183 0.0008407693239860237
chr8 99002184 99002311 0.0006306843715719879
chr8 99002312 99002439 0.0007474436424672604
chr8 99002440 99002567 0.0007491694414056838
chr8 99002568 99002695 0.0006222850643098354
chr8 99002696 99002823 0.000519704888574779
chr8 99002824 99002951 0.0003997490566689521
chr8 99002952 99003079 0.00043505788198672235
chr8 99003080 99003207 0.000874993042089045
chr8 99003208 99003335 0.0007195426733233035
chr8 99003336 99003463 0.0013181929243728518
chr8 99003464 99003591 0.0007986033451743424
chr8 99003592 99003719 0.000754750391934067
chr8 99003720 99003847 0.0015673277666792274
chr8 99003848 99003975 0.0021376581862568855
chr8 99003976 99004103 0.0007034287555143237
chr8 99004104 99004231 0.0006258088978938758
chr8 99004232 99004359 0.0007333853282034397
chr8 99004360 99004487 0.0008365719113498926
chr8 99004488 99004615 0.0017877535428851843
chr8 99004616 99004743 0.0007622988196089864
chr8 99004744 99004871 0.0009822268038988113
chr8 99004872 99004999 0.0008186525665223598
chr8 99005000 99005127 0.0009134232532233
chr8 99005128 99005255 0.0006804450531490147
chr8 99005256 99005383 0.0003001592122018337
chr8 99005384 99005511 0.0003999763575848192
chr8 99005512 99005639 0.000637328252196312
chr8 99005640 99005767 0.0011097529204562306
chr8 99005768 99005895 0.0008939272374846041
chr8 99005896 99006023 0.0008597787818871439
chr8 99006024 99006151 0.0008092320058494806
chr8 99006152 99006279 0.001244734157808125
chr8 99006280 99006407 0.000974969589151442
chr8 99006408 99006535 0.0004709127242676914
chr8 99006536 99006663 0.0009106956422328949
chr8 99006664 99006791 0.0007740366272628307
chr8 99006792 99006919 0.0014510168693959713
chr8 99006920 99007047 0.0004035415477119386
chr8 99007048 99007175 0.0007362136384472251
chr8 99007176 99007303 0.00042965958709828556
chr8 99007304 99007431 0.0008348094997927547
chr8 99007432 99007559 0.0007398051675409079
chr8 99007560 99007687 0.0013968134298920631
chr8 99007688 99007815 0.0009085958590731025
chr8 99007816 99007943 0.00102839688770473
chr8 99007944 99008071 0.001224877079948783
chr8 99008072 99008199 0.0009565094951540232
chr8 99008200 99008327 0.0015007678885012865
chr8 99008328 99008455 0.0015985380159690976
chr8 99008456 99008583 0.0019474196014925838
chr8 99008584 99008711 0.0009636245085857809
chr8 99008712 99008839 0.0012957379221916199
chr8 99008840 99008967 0.0010655625956133008
chr8 99008968 99009095 0.001349523663520813
chr8 99009096 99009223 0.002004997804760933
chr8 99009224 99009351 0.0012391923228278756
chr8 99009352 99009479 0.0013146857963874936
chr8 99009480 99009607 0.0014507310697808862
chr8 99009608 99009735 0.0013030751142650843
chr8 99009736 99009863 0.0013673542998731136
chr8 99009864 99009991 0.001387566328048706
chr8 99009992 99010119 0.0014700057217851281
chr8 99010120 99010247 0.0015586245572194457
chr8 99010248 99010375 0.001150284195318818
chr8 99010376 99010503 0.0009497703285887837
chr8 99010504 99010631 0.0007889097323641181
chr8 99010632 99010759 0.0012549031525850296
chr8 99010760 99010887 0.0010801054304465652
chr8 99010888 99011015 0.0013792397221550345
chr8 99011016 99011143 0.001070843543857336
chr8 99011144 99011271 0.0016901029739528894
chr8 99011272 99011399 0.002230108715593815
chr8 99011400 99011527 0.0016121931839734316
chr8 99011528 99011655 0.0018729097209870815
chr8 99011656 99011783 0.0020864710677415133
chr8 99011784 99011911 0.005288494285196066
chr8 99011912 99012039 0.0016978317871689796
chr8 99012040 99012167 0.002812257269397378
chr8 99012168 99012295 0.0031813194509595633
chr8 99012296 99012423 0.0037917299196124077
chr8 99012424 99012551 0.003658789210021496
chr8 99012552 99012679 0.004353606142103672
chr8 99012680 99012807 0.004129787907004356
chr8 99012808 99012935 0.0072211651131510735
chr8 99012936 99013063 0.014630983583629131
chr8 99013064 99013191 0.009466973133385181
chr8 99013192 99013319 0.016065403819084167
chr8 99013320 99013447 0.019598890095949173
chr8 99013448 99013575 0.009411977604031563
chr8 99013576 99013703 0.028706740587949753
chr8 99013704 99013831 0.017673242837190628
chr8 99013832 99013959 0.012413367629051208
chr8 99013960 99014087 0.019007300958037376
chr8 99014088 99014215 0.004988315515220165
chr8 99014216 99014343 0.0047137318179011345
chr8 99014344 99014471 0.010134207084774971
chr8 99014472 99014599 0.0063621290028095245
chr8 99014600 99014727 0.0030606556683778763
chr8 99014728 99014855 0.00783948227763176
chr8 99014856 99014983 0.004323695320636034
chr8 99014984 99015111 0.004284729715436697
chr8 99015112 99015239 0.0044161775149405
chr8 99015240 99015367 0.005980401299893856
chr8 99015368 99015495 0.0037428615614771843
chr8 99015496 99015623 0.003059319220483303
chr8 99015624 99015751 0.002747461898252368
chr8 99015752 99015879 0.004248742945492268
chr8 99015880 99016007 0.002627901267260313
chr8 99016008 99016135 0.003998482599854469
chr8 99016136 99016263 0.004028637893497944
chr8 99016264 99016391 0.0066572027280926704
chr8 99016392 99016519 0.008274859748780727
chr8 99016520 99016647 0.004117600154131651
chr8 99016648 99016775 0.004297809675335884
chr8 99016776 99016903 0.0038631041534245014
chr8 99016904 99017031 0.005478784441947937
chr8 99017032 99017159 0.006497498601675034
chr8 99017160 99017287 0.005063014570623636
chr8 99017288 99017415 0.0033470902126282454
chr8 99017416 99017543 0.004636020865291357
chr8 99017544 99017671 0.003107076045125723
chr8 99017672 99017799 0.002515822881832719
chr8 99017800 99017927 0.0046047125943005085
chr8 99017928 99018055 0.009686670266091824
chr8 99018056 99018183 0.003919736947864294
chr8 99018184 99018311 0.002114723902195692
chr8 99018312 99018439 0.0019728061743080616
chr8 99018440 99018567 0.0037887655198574066
chr8 99018568 99018695 0.004169137217104435
chr8 99018696 99018823 0.004178160801529884
chr8 99018824 99018951 0.004602500237524509
chr8 99018952 99019079 0.005275798495858908
chr8 99019080 99019207 0.004290401935577393
chr8 99019208 99019335 0.0025225430727005005
chr8 99019336 99019463 0.0020938499365001917
chr8 99019464 99019591 0.004870047327131033
chr8 99019592 99019719 0.0038787536323070526
chr8 99019720 99019847 0.0027916166000068188
chr8 99019848 99019975 0.002447422593832016
chr8 99019976 99020103 0.003876517526805401
chr8 99020104 99020231 0.0028575388714671135
chr8 99020232 99020359 0.005239862948656082
chr8 99020360 99020487 0.0038989055901765823
chr8 99020488 99020615 0.003340840805321932
chr8 99020616 99020743 0.004459341987967491
chr8 99020744 99020871 0.002864681649953127
chr8 99020872 99020999 0.003453667974099517
chr8 99021000 99021127 0.00444267550483346
chr8 99021128 99021255 0.0023491866886615753
chr8 99021256 99021383 0.004231828730553389
chr8 99021384 99021511 0.0018657906912267208
chr8 99021512 99021639 0.0012514959089457989
chr8 99021640 99021767 0.0017893908079713583
chr8 99021768 99021895 0.002197765279561281
chr8 99021896 99022023 0.003955516032874584
chr8 99022024 99022151 0.0035194747615605593
chr8 99022152 99022279 0.0033353075850754976
chr8 99022280 99022407 0.0037571138236671686
chr8 99022408 99022535 0.0030197775922715664
chr8 99022536 99022663 0.003269196255132556
chr8 99022664 99022791 0.0038552109617739916
chr8 99022792 99022919 0.002702225698158145
chr8 99022920 99023047 0.0032561172265559435
chr8 99023048 99023175 0.0018970551900565624
chr8 99023176 99023303 0.003845775267109275
chr8 99023304 99023431 0.004133544862270355
chr8 99023432 99023559 0.002639286918565631
chr8 99023560 99023687 0.001784726046025753
chr8 99023688 99023815 0.0026087616570293903
chr8 99023816 99023943 0.0017534795915707946
chr8 99023944 99024071 0.003099152585491538
chr8 99024072 99024199 0.003636918729171157
chr8 99024200 99024327 0.0029917005449533463
chr8 99024328 99024455 0.0021323743276298046
chr8 99024456 99024583 0.0035145068541169167
chr8 99024584 99024711 0.0031520137563347816
chr8 99024712 99024839 0.003728743176907301
chr8 99024840 99024967 0.0026318610180169344
chr8 99024968 99025095 0.0044893426820635796
chr8 99025096 99025223 0.0032478258945047855
chr8 99025224 99025351 0.004263217560946941
chr8 99025352 99025479 0.004644892178475857
chr8 99025480 99025607 0.0030607234220951796
chr8 99025608 99025735 0.003168927738443017
chr8 99025736 99025863 0.00355833163484931
chr8 99025864 99025991 0.003763726679608226
chr8 99025992 99026119 0.0035694269463419914
chr8 99026120 99026247 0.0034209240693598986
chr8 99026248 99026375 0.004396514035761356
chr8 99026376 99026503 0.0021572476252913475
chr8 99026504 99026631 0.0016903679352253675
chr8 99026632 99026759 0.001915287459269166
chr8 99026760 99026887 0.002890879986807704
chr8 99026888 99027015 0.0019796856213361025
chr8 99027016 99027143 0.001620967872440815
chr8 99027144 99027271 0.0027567227371037006
chr8 99027272 99027399 0.004819704685360193
chr8 99027400 99027527 0.002905558329075575
chr8 99027528 99027655 0.00299845146946609
chr8 99027656 99027783 0.0023710636887699366
chr8 99027784 99027911 0.0016044926596805453
chr8 99027912 99028039 0.0020645391196012497
chr8 99028040 99028167 0.001407127594575286
chr8 99028168 99028295 0.0011757358442991972
chr8 99028296 99028423 0.0013546072877943516
chr8 99028424 99028551 0.0014785752864554524
chr8 99028552 99028679 0.001581249525770545
chr8 99028680 99028807 0.0017191222868859768
chr8 99028808 99028935 0.0027496889233589172
chr8 99028936 99029063 0.0017541704000905156
chr8 99029064 99029191 0.0012196972966194153
chr8 99029192 99029319 0.0015104500344023108
chr8 99029320 99029447 0.0013128162827342749
chr8 99029448 99029575 0.001806598505936563
chr8 99029576 99029703 0.0008732310961931944
chr8 99029704 99029831 0.0011498250532895327
chr8 99029832 99029959 0.002200573682785034
chr8 99029960 99030087 0.0022782520391047
chr8 99030088 99030215 0.0017038278747349977
chr8 99030216 99030343 0.002517543500289321
chr8 99030344 99030471 0.0023931104224175215
chr8 99030472 99030599 0.0020691952668130398
chr8 99030600 99030727 0.0015004199231043458
chr8 99030728 99030855 0.0022912530694156885
chr8 99030856 99030983 0.002067443449050188
chr8 99030984 99031111 0.0013811078388243914
chr8 99031112 99031239 0.0024337286595255136
chr8 99031240 99031367 0.001964026829227805
chr8 99031368 99031495 0.004713089670985937
chr8 99031496 99031623 0.0026951180770993233
chr8 99031624 99031751 0.002148049883544445
chr8 99031752 99031879 0.0013091991422697902
chr8 99031880 99032007 0.0014604916796088219
chr8 99032008 99032135 0.0023671614471822977
chr8 99032136 99032263 0.0018186105880886316
chr8 99032264 99032391 0.0017501849215477705
chr8 99032392 99032519 0.0024798482190817595
chr8 99032520 99032647 0.0015907874330878258
chr8 99032648 99032775 0.001797273987904191
chr8 99032776 99032903 0.0014980774139985442
chr8 99032904 99033031 0.0017556542297825217
chr8 99033032 99033159 0.001378635410219431
chr8 99033160 99033287 0.0022334700915962458
chr8 99033288 99033415 0.00121749984100461
chr8 99033416 99033543 0.0016479077748954296
chr8 99033544 99033671 0.0012829051120206714
chr8 99033672 99033799 0.0009874907555058599
chr8 99033800 99033927 0.0006986636435613036
chr8 99033928 99034055 0.001989596989005804
chr8 99034056 99034183 0.0019760681316256523
chr8 99034184 99034311 0.002177673391997814
chr8 99034312 99034439 0.0014261516043916345
chr8 99034440 99034567 0.00208497466519475
chr8 99034568 99034695 0.0015862176660448313
chr8 99034696 99034823 0.0072043295949697495
chr8 99034824 99034951 0.0019273769576102495
chr8 99034952 99035079 0.0011730322148650885
chr8 99035080 99035207 0.0031175902113318443
chr8 99035208 99035335 0.0014998699771240354
chr8 99035336 99035463 0.001429614843800664
chr8 99035464 99035591 0.0016251655761152506
chr8 99035592 99035719 0.0019834188278764486
chr8 99035720 99035847 0.00161251169629395
chr8 99035848 99035975 0.0017469498561695218
chr8 99035976 99036103 0.0013247458264231682
chr8 99036104 99036231 0.00267738476395607
chr8 99036232 99036359 0.001764780841767788
chr8 99036360 99036487 0.0011189498472958803
chr8 99036488 99036615 0.001413862220942974
chr8 99036616 99036743 0.0016923559596762061
chr8 99036744 99036871 0.0014643259346485138
chr8 99036872 99036999 0.0020041547250002623
chr8 99037000 99037127 0.0022535838652402163
chr8 99037128 99037255 0.0013572918251156807
chr8 99037256 99037383 0.0010005319491028786
chr8 99037384 99037511 0.001138233463279903
chr8 99037512 99037639 0.0011843506945297122
chr8 99037640 99037767 0.0015652378788217902
chr8 99037768 99037895 0.0013892940478399396
chr8 99037896 99038023 0.0013253793586045504
chr8 99038024 99038151 0.001109526609070599
chr8 99038152 99038279 0.0013870728434994817
chr8 99038280 99038407 0.0013326846528798342
chr8 99038408 99038535 0.0011588563211262226
chr8 99038536 99038663 0.0013597343349829316
chr8 99038664 99038791 0.001232069218531251
chr8 99038792 99038919 0.001362757757306099
chr8 99038920 99039047 0.00195918045938015
chr8 99039048 99039175 0.0015830363845452666
chr8 99039176 99039303 0.0010698048863559961
chr8 99039304 99039431 0.0016287126345559955
chr8 99039432 99039559 0.0010408448288217187
chr8 99039560 99039687 0.0013121932279318571
chr8 99039688 99039815 0.0013204431161284447
chr8 99039816 99039943 0.0014905729331076145
chr8 99039944 99040071 0.0018720802618190646
chr8 99040072 99040199 0.0008385922410525382
chr8 99040200 99040327 0.0012594261206686497
chr8 99040328 99040455 0.0011093460489064455
chr8 99040456 99040583 0.0017742866184562445
chr8 99040584 99040711 0.0013391815591603518
chr8 99040712 99040839 0.0007936143083497882
chr8 99040840 99040967 0.0007479406776838005
chr8 99040968 99041095 0.000940110010560602
chr8 99041096 99041223 0.001196583965793252
chr8 99041224 99041351 0.0019553713500499725
chr8 99041352 99041479 0.0012198506155982614
chr8 99041480 99041607 0.0009913785615935922
chr8 99041608 99041735 0.0009705363190732896
chr8 99041736 99041863 0.0008286989177577198
chr8 99041864 99041991 0.0008152414229698479
chr8 99041992 99042119 0.0009550470858812332
chr8 99042120 99042247 0.0007216524099931121
chr8 99042248 99042375 0.0031868871301412582
chr8 99042376 99042503 0.0011846264824271202
chr8 99042504 99042631 0.0011888404842466116
chr8 99042632 99042759 0.003028733888641
chr8 99042760 99042887 0.0011010469170287251
chr8 99042888 99043015 0.0014252630062401295
chr8 99043016 99043143 0.0013195857172831893
chr8 99043144 99043271 0.0014771546702831984
chr8 99043272 99043399 0.0012466242769733071
chr8 99043400 99043527 0.0016743008745834231
chr8 99043528 99043655 0.0009725677082315087
chr8 99043656 99043783 0.0013824080815538764
chr8 99043784 99043911 0.0024787322618067265
chr8 99043912 99044039 0.0021075631957501173
chr8 99044040 99044167 0.0011804081732407212
chr8 99044168 99044295 0.0012353828642517328
chr8 99044296 99044423 0.0016062294598668814
chr8 99044424 99044551 0.00109448516741395
chr8 99044552 99044679 0.0018224609084427357
chr8 99044680 99044807 0.0014000635128468275
chr8 99044808 99044935 0.0007410820107907057
chr8 99044936 99045063 0.001725402777083218
chr8 99045064 99045191 0.0024023931473493576
chr8 99045192 99045319 0.002454412868246436
chr8 99045320 99045447 0.002355479169636965
chr8 99045448 99045575 0.0025053874123841524
chr8 99045576 99045703 0.0016992492601275444
chr8 99045704 99045831 0.0014438856160268188
chr8 99045832 99045959 0.0017118959221988916
chr8 99045960 99046087 0.0019445593934506178
