browser position chr8:98947784-99078856
browser hide all
chr8 98993992 98994119 0.0008038734667934477
chr8 98994120 98994247 0.0013407286023721099
chr8 98994248 98994375 0.0013777267886325717
chr8 98994376 98994503 0.0009986166842281818
chr8 98994504 98994631 0.001294099842198193
chr8 98994632 98994759 0.0011993475491181016
chr8 98994760 98994887 0.001156431739218533
chr8 98994888 98995015 0.001646332093514502
chr8 98995016 98995143 0.0014287608209997416
chr8 98995144 98995271 0.0026714231353253126
chr8 98995272 98995399 0.001570363063365221
chr8 98995400 98995527 0.001165804103948176
chr8 98995528 98995655 0.001402069814503193
chr8 98995656 98995783 0.0007579675875604153
chr8 98995784 98995911 0.0015343384584411979
chr8 98995912 98996039 0.0010321747977286577
chr8 98996040 98996167 0.001379696885123849
chr8 98996168 98996295 0.0011234658304601908
chr8 98996296 98996423 0.0017471715109422803
chr8 98996424 98996551 0.0013258722610771656
chr8 98996552 98996679 0.0015691807493567467
chr8 98996680 98996807 0.0009988833917304873
chr8 98996808 98996935 0.001094796578399837
chr8 98996936 98997063 0.0011126806493848562
chr8 98997064 98997191 0.0009327652514912188
chr8 98997192 98997319 0.0014391496079042554
chr8 98997320 98997447 0.001250644912943244
chr8 98997448 98997575 0.0010840201284736395
chr8 98997576 98997703 0.0009433767991140485
chr8 98997704 98997831 0.001167099573649466
chr8 98997832 98997959 0.0012091230601072311
chr8 98997960 98998087 0.0014598415000364184
chr8 98998088 98998215 0.0015209229895845056
chr8 98998216 98998343 0.0014329125406220555
chr8 98998344 98998471 0.0013529376592487097
chr8 98998472 98998599 0.0011296422453597188
chr8 98998600 98998727 0.0014472970506176353
chr8 98998728 98998855 0.0012469477951526642
chr8 98998856 98998983 0.0011301751947030425
chr8 98998984 98999111 0.0015630658017471433
chr8 98999112 98999239 0.001226089894771576
chr8 98999240 98999367 0.00153688108548522
chr8 98999368 98999495 0.001031619729474187
chr8 98999496 98999623 0.0013973894529044628
chr8 98999624 98999751 0.0016515128081664443
chr8 98999752 98999879 0.0014109972398728132
chr8 98999880 99000007 0.0018656488973647356
chr8 99000008 99000135 0.0013656356604769826
chr8 99000136 99000263 0.0012248936109244823
chr8 99000264 99000391 0.0012728681322187185
chr8 99000392 99000519 0.0013137009227648377
chr8 99000520 99000647 0.0016816499410197139
chr8 99000648 99000775 0.001284298487007618
chr8 99000776 99000903 0.0009467025520280004
chr8 99000904 99001031 0.0011519738472998142
chr8 99001032 99001159 0.0008159751305356622
chr8 99001160 99001287 0.0013177657965570688
chr8 99001288 99001415 0.0010332984384149313
chr8 99001416 99001543 0.0011532807257026434
chr8 99001544 99001671 0.0015511892270296812
chr8 99001672 99001799 0.0011889750603586435
chr8 99001800 99001927 0.001079956186003983
chr8 99001928 99002055 0.0013878797180950642
chr8 99002056 99002183 0.0018433170625939965
chr8 99002184 99002311 0.0016023018397390842
chr8 99002312 99002439 0.0018414801452308893
chr8 99002440 99002567 0.0016682681161910295
chr8 99002568 99002695 0.0012634919257834554
chr8 99002696 99002823 0.0012050133664160967
chr8 99002824 99002951 0.001083707669749856
chr8 99002952 99003079 0.000992150860838592
chr8 99003080 99003207 0.0016468651592731476
chr8 99003208 99003335 0.0013762731105089188
chr8 99003336 99003463 0.0012656818144023418
chr8 99003464 99003591 0.0017861766973510385
chr8 99003592 99003719 0.0012413469376042485
chr8 99003720 99003847 0.002474990440532565
chr8 99003848 99003975 0.0018000247655436397
chr8 99003976 99004103 0.001617281697690487
chr8 99004104 99004231 0.0014311687555164099
chr8 99004232 99004359 0.0013864644570276141
chr8 99004360 99004487 0.0017718869494274259
chr8 99004488 99004615 0.001868710620328784
chr8 99004616 99004743 0.0017820383654907346
chr8 99004744 99004871 0.002075913827866316
chr8 99004872 99004999 0.0017010786104947329
chr8 99005000 99005127 0.001367315067909658
chr8 99005128 99005255 0.0016581759555265307
chr8 99005256 99005383 0.000939936435315758
chr8 99005384 99005511 0.0011528648901730776
chr8 99005512 99005639 0.0012829649494960904
chr8 99005640 99005767 0.00234344438649714
chr8 99005768 99005895 0.0018926587654277682
chr8 99005896 99006023 0.0020796572789549828
chr8 99006024 99006151 0.002040698891505599
chr8 99006152 99006279 0.002051826799288392
chr8 99006280 99006407 0.001933941151946783
chr8 99006408 99006535 0.001364089665003121
chr8 99006536 99006663 0.0017659792210906744
chr8 99006664 99006791 0.0015739734517410398
chr8 99006792 99006919 0.0016920919297263026
chr8 99006920 99007047 0.0010364565532654524
chr8 99007048 99007175 0.0013989609433338046
chr8 99007176 99007303 0.0010427274974063039
chr8 99007304 99007431 0.001959959976375103
chr8 99007432 99007559 0.0015489369397982955
chr8 99007560 99007687 0.0018520929152145982
chr8 99007688 99007815 0.0018369723111391068
chr8 99007816 99007943 0.001993553712964058
chr8 99007944 99008071 0.0021393224596977234
chr8 99008072 99008199 0.0021137522999197245
chr8 99008200 99008327 0.0019525205716490746
chr8 99008328 99008455 0.00218634819611907
chr8 99008456 99008583 0.0026158015243709087
chr8 99008584 99008711 0.0021134493872523308
chr8 99008712 99008839 0.00215349905192852
chr8 99008840 99008967 0.002347932429984212
chr8 99008968 99009095 0.0021085639018565416
chr8 99009096 99009223 0.0023866111878305674
chr8 99009224 99009351 0.0027465536259114742
chr8 99009352 99009479 0.0026533424388617277
chr8 99009480 99009607 0.0024078181013464928
chr8 99009608 99009735 0.0018706931732594967
chr8 99009736 99009863 0.002589355455711484
chr8 99009864 99009991 0.0026499659288674593
chr8 99009992 99010119 0.002502921037375927
chr8 99010120 99010247 0.0024516689591109753
chr8 99010248 99010375 0.00194252107758075
chr8 99010376 99010503 0.0015816810773685575
chr8 99010504 99010631 0.0017997167306020856
chr8 99010632 99010759 0.0024816100485622883
chr8 99010760 99010887 0.0021586038637906313
chr8 99010888 99011015 0.0023553182836622
chr8 99011016 99011143 0.0019937846809625626
chr8 99011144 99011271 0.002281100256368518
chr8 99011272 99011399 0.0025291177444159985
chr8 99011400 99011527 0.0018450027564540505
chr8 99011528 99011655 0.0023699800949543715
chr8 99011656 99011783 0.0024577858857810497
chr8 99011784 99011911 0.0024978765286505222
chr8 99011912 99012039 0.002968671265989542
chr8 99012040 99012167 0.0026744648348540068
chr8 99012168 99012295 0.002938741585239768
chr8 99012296 99012423 0.0024834589567035437
chr8 99012424 99012551 0.003628453006967902
chr8 99012552 99012679 0.0035711899399757385
chr8 99012680 99012807 0.0031493136193603277
chr8 99012808 99012935 0.003994290716946125
chr8 99012936 99013063 0.003939300309866667
chr8 99013064 99013191 0.002933385781943798
chr8 99013192 99013319 0.0022645178250968456
chr8 99013320 99013447 0.002281081397086382
chr8 99013448 99013575 0.0032668926287442446
chr8 99013576 99013703 0.0024698732886463404
chr8 99013704 99013831 0.0038422546349465847
chr8 99013832 99013959 0.002620482351630926
chr8 99013960 99014087 0.002175425412133336
chr8 99014088 99014215 0.0025441821198910475
chr8 99014216 99014343 0.0026925706770271063
chr8 99014344 99014471 0.002764970762655139
chr8 99014472 99014599 0.00250180228613317
chr8 99014600 99014727 0.0013352484675124288
chr8 99014728 99014855 0.0022802723105996847
chr8 99014856 99014983 0.002073484007269144
chr8 99014984 99015111 0.0018637290922924876
chr8 99015112 99015239 0.002209010301157832
chr8 99015240 99015367 0.002912900410592556
chr8 99015368 99015495 0.0026174739468842745
chr8 99015496 99015623 0.0025771113578230143
chr8 99015624 99015751 0.0021031752694398165
chr8 99015752 99015879 0.0023509603925049305
chr8 99015880 99016007 0.0016126721166074276
chr8 99016008 99016135 0.00224888464435935
chr8 99016136 99016263 0.0016652605263516307
chr8 99016264 99016391 0.002618832979351282
chr8 99016392 99016519 0.0019763680174946785
chr8 99016520 99016647 0.0015878303674980998
chr8 99016648 99016775 0.0034797280095517635
chr8 99016776 99016903 0.00235835462808609
chr8 99016904 99017031 0.002113421680405736
chr8 99017032 99017159 0.002936427714303136
chr8 99017160 99017287 0.002441523363813758
chr8 99017288 99017415 0.0018645069794729352
chr8 99017416 99017543 0.0023380613420158625
chr8 99017544 99017671 0.002799724228680134
chr8 99017672 99017799 0.002564526628702879
chr8 99017800 99017927 0.0026006940752267838
chr8 99017928 99018055 0.003129286225885153
chr8 99018056 99018183 0.0017653872491791844
chr8 99018184 99018311 0.002459043636918068
chr8 99018312 99018439 0.001822784310206771
chr8 99018440 99018567 0.002487142337486148
chr8 99018568 99018695 0.0019313812954351306
chr8 99018696 99018823 0.002795332809910178
chr8 99018824 99018951 0.0021894844248890877
chr8 99018952 99019079 0.002330107381567359
chr8 99019080 99019207 0.0021473150700330734
chr8 99019208 99019335 0.0025298320688307285
chr8 99019336 99019463 0.0026077383663505316
chr8 99019464 99019591 0.002998437499627471
chr8 99019592 99019719 0.0027686473913490772
chr8 99019720 99019847 0.002089483430609107
chr8 99019848 99019975 0.0017647501081228256
chr8 99019976 99020103 0.0028086607344448566
chr8 99020104 99020231 0.002272531157359481
chr8 99020232 99020359 0.0019936130847781897
chr8 99020360 99020487 0.002211466198787093
chr8 99020488 99020615 0.002611973788589239
chr8 99020616 99020743 0.0022815740667283535
chr8 99020744 99020871 0.002267829841002822
chr8 99020872 99020999 0.001903229276649654
chr8 99021000 99021127 0.002214957494288683
chr8 99021128 99021255 0.0018789747264236212
chr8 99021256 99021383 0.0022692529018968344
chr8 99021384 99021511 0.002304807072505355
chr8 99021512 99021639 0.0022032903507351875
chr8 99021640 99021767 0.0030836777295917273
chr8 99021768 99021895 0.0032212776131927967
chr8 99021896 99022023 0.0022912551648914814
chr8 99022024 99022151 0.0025404689367860556
chr8 99022152 99022279 0.0025043636560440063
chr8 99022280 99022407 0.002671973081305623
chr8 99022408 99022535 0.0026951986365020275
chr8 99022536 99022663 0.0025131236761808395
chr8 99022664 99022791 0.0023154106456786394
chr8 99022792 99022919 0.002113939728587866
chr8 99022920 99023047 0.0024166652001440525
chr8 99023048 99023175 0.0036450661718845367
chr8 99023176 99023303 0.002947647823020816
chr8 99023304 99023431 0.002823970280587673
chr8 99023432 99023559 0.002489790553227067
chr8 99023560 99023687 0.0027355491183698177
chr8 99023688 99023815 0.003176376922056079
chr8 99023816 99023943 0.0019434625282883644
chr8 99023944 99024071 0.0021402770653367043
chr8 99024072 99024199 0.0018524748738855124
chr8 99024200 99024327 0.002999117597937584
chr8 99024328 99024455 0.002078118035569787
chr8 99024456 99024583 0.002782815136015415
chr8 99024584 99024711 0.0018739951774477959
chr8 99024712 99024839 0.0023333202116191387
chr8 99024840 99024967 0.0029517023358494043
chr8 99024968 99025095 0.002629841212183237
chr8 99025096 99025223 0.0024064010940492153
chr8 99025224 99025351 0.0028422062750905752
chr8 99025352 99025479 0.00267015234567225
chr8 99025480 99025607 0.0020349607802927494
chr8 99025608 99025735 0.0025975520256906748
chr8 99025736 99025863 0.0021271053701639175
chr8 99025864 99025991 0.0020770414266735315
chr8 99025992 99026119 0.002457162830978632
chr8 99026120 99026247 0.0028659210074692965
chr8 99026248 99026375 0.002295202109962702
chr8 99026376 99026503 0.002187828067690134
chr8 99026504 99026631 0.002765430137515068
chr8 99026632 99026759 0.0019254955695942044
chr8 99026760 99026887 0.0022273953072726727
chr8 99026888 99027015 0.00398285361006856
chr8 99027016 99027143 0.0029139171820133924
chr8 99027144 99027271 0.0022932374849915504
chr8 99027272 99027399 0.0023349456023424864
chr8 99027400 99027527 0.0030173948034644127
chr8 99027528 99027655 0.002555759623646736
chr8 99027656 99027783 0.0019810611847788095
chr8 99027784 99027911 0.0017847329145297408
chr8 99027912 99028039 0.0020647363271564245
chr8 99028040 99028167 0.002483217976987362
chr8 99028168 99028295 0.0020381936337798834
chr8 99028296 99028423 0.0018134720157831907
chr8 99028424 99028551 0.001937821856699884
chr8 99028552 99028679 0.0016757493140175939
chr8 99028680 99028807 0.002046720590442419
chr8 99028808 99028935 0.0021802347619086504
chr8 99028936 99029063 0.0017963590798899531
chr8 99029064 99029191 0.001851896638981998
chr8 99029192 99029319 0.0021678644698113203
chr8 99029320 99029447 0.001848994754254818
chr8 99029448 99029575 0.0031642576213926077
chr8 99029576 99029703 0.0018767497967928648
chr8 99029704 99029831 0.0015594654250890017
chr8 99029832 99029959 0.0024155513383448124
chr8 99029960 99030087 0.0020045312121510506
chr8 99030088 99030215 0.0017314699944108725
chr8 99030216 99030343 0.0019206785364076495
chr8 99030344 99030471 0.00347943976521492
chr8 99030472 99030599 0.001953558064997196
chr8 99030600 99030727 0.002472079126164317
chr8 99030728 99030855 0.0032247763592749834
chr8 99030856 99030983 0.0024076125118881464
chr8 99030984 99031111 0.0017736179288476706
chr8 99031112 99031239 0.0037448229268193245
chr8 99031240 99031367 0.0025028004311025143
chr8 99031368 99031495 0.0023582426365464926
chr8 99031496 99031623 0.002246876945719123
chr8 99031624 99031751 0.0024281078949570656
chr8 99031752 99031879 0.002523652045056224
chr8 99031880 99032007 0.0028302320279181004
chr8 99032008 99032135 0.002460404532030225
chr8 99032136 99032263 0.0024280832149088383
chr8 99032264 99032391 0.002319798106327653
chr8 99032392 99032519 0.002816454041749239
chr8 99032520 99032647 0.0033765730913728476
chr8 99032648 99032775 0.0025272085331380367
chr8 99032776 99032903 0.003119890810921788
chr8 99032904 99033031 0.0028266794979572296
chr8 99033032 99033159 0.0020478602964431047
chr8 99033160 99033287 0.002988094463944435
chr8 99033288 99033415 0.002182629192247987
chr8 99033416 99033543 0.0026953991036862135
chr8 99033544 99033671 0.002196642803028226
chr8 99033672 99033799 0.0020666993223130703
chr8 99033800 99033927 0.001738983322866261
chr8 99033928 99034055 0.0021028814371675253
chr8 99034056 99034183 0.0022106494288891554
chr8 99034184 99034311 0.0028133585583418608
chr8 99034312 99034439 0.0016095050377771258
chr8 99034440 99034567 0.001932176761329174
chr8 99034568 99034695 0.0020077358931303024
chr8 99034696 99034823 0.002349106827750802
chr8 99034824 99034951 0.0030925124883651733
chr8 99034952 99035079 0.0019119016360491514
chr8 99035080 99035207 0.002794743049889803
chr8 99035208 99035335 0.002205600729212165
chr8 99035336 99035463 0.002058453159406781
chr8 99035464 99035591 0.0024274024181067944
chr8 99035592 99035719 0.0025526995304971933
chr8 99035720 99035847 0.002337745390832424
chr8 99035848 99035975 0.002610275987535715
chr8 99035976 99036103 0.00206698733381927
chr8 99036104 99036231 0.002385928761214018
chr8 99036232 99036359 0.003278572577983141
chr8 99036360 99036487 0.0018872886430472136
chr8 99036488 99036615 0.0029093828052282333
chr8 99036616 99036743 0.002240772359073162
chr8 99036744 99036871 0.002497596200555563
chr8 99036872 99036999 0.0032097329385578632
chr8 99037000 99037127 0.0025665725115686655
chr8 99037128 99037255 0.0030000077094882727
chr8 99037256 99037383 0.002253943355754018
chr8 99037384 99037511 0.002333715558052063
chr8 99037512 99037639 0.002462360542267561
chr8 99037640 99037767 0.0028994448948651552
chr8 99037768 99037895 0.0018066414631903172
chr8 99037896 99038023 0.002445671707391739
chr8 99038024 99038151 0.0020510239992290735
chr8 99038152 99038279 0.002003780798986554
chr8 99038280 99038407 0.002055821008980274
chr8 99038408 99038535 0.0021329899318516254
chr8 99038536 99038663 0.0021402244456112385
chr8 99038664 99038791 0.002020678948611021
chr8 99038792 99038919 0.0025143506936728954
chr8 99038920 99039047 0.002614327473565936
chr8 99039048 99039175 0.0024177583400160074
chr8 99039176 99039303 0.0019640547689050436
chr8 99039304 99039431 0.0020450649317353964
chr8 99039432 99039559 0.0016940730856731534
chr8 99039560 99039687 0.00221457751467824
chr8 99039688 99039815 0.0027138330042362213
chr8 99039816 99039943 0.0027450507041066885
chr8 99039944 99040071 0.0025007822550833225
chr8 99040072 99040199 0.0018954889383167028
chr8 99040200 99040327 0.0022257305681705475
chr8 99040328 99040455 0.002148150932043791
chr8 99040456 99040583 0.002445776481181383
chr8 99040584 99040711 0.0025142664089798927
chr8 99040712 99040839 0.0016270516207441688
chr8 99040840 99040967 0.001710405107587576
chr8 99040968 99041095 0.0020264924969524145
chr8 99041096 99041223 0.0018894467502832413
chr8 99041224 99041351 0.0028549961280077696
chr8 99041352 99041479 0.0028720214031636715
chr8 99041480 99041607 0.0022926414385437965
chr8 99041608 99041735 0.0017245709896087646
chr8 99041736 99041863 0.002313935896381736
chr8 99041864 99041991 0.001831641304306686
chr8 99041992 99042119 0.00193353823851794
chr8 99042120 99042247 0.0019386694766581059
chr8 99042248 99042375 0.0034713787026703358
chr8 99042376 99042503 0.0023110881447792053
chr8 99042504 99042631 0.0021310406737029552
chr8 99042632 99042759 0.0024544710759073496
chr8 99042760 99042887 0.0019597464706748724
chr8 99042888 99043015 0.002017584629356861
chr8 99043016 99043143 0.00271144462749362
chr8 99043144 99043271 0.0019252622732892632
chr8 99043272 99043399 0.002327495254576206
chr8 99043400 99043527 0.0022983774542808533
chr8 99043528 99043655 0.0024331691674888134
chr8 99043656 99043783 0.002620771760120988
chr8 99043784 99043911 0.002436550799757242
chr8 99043912 99044039 0.003771241521462798
chr8 99044040 99044167 0.0023048410657793283
chr8 99044168 99044295 0.00305947451852262
chr8 99044296 99044423 0.003055064706131816
chr8 99044424 99044551 0.0019167910795658827
chr8 99044552 99044679 0.0028472787234932184
chr8 99044680 99044807 0.003388972720131278
chr8 99044808 99044935 0.0023929558228701353
chr8 99044936 99045063 0.002921090926975012
chr8 99045064 99045191 0.0025620670057833195
chr8 99045192 99045319 0.00286143203265965
chr8 99045320 99045447 0.0022999439388513565
chr8 99045448 99045575 0.0031369379721581936
chr8 99045576 99045703 0.00272445403970778
chr8 99045704 99045831 0.0026706361677497625
chr8 99045832 99045959 0.0021612427663058043
chr8 99045960 99046087 0.0026538700331002474
