browser position chr8:98947784-99078856
browser hide all
chr8 98993992 98994119 0.0014110212214291096
chr8 98994120 98994247 0.0005965012824162841
chr8 98994248 98994375 0.0007555990014225245
chr8 98994376 98994503 0.00018199282931163907
chr8 98994504 98994631 0.0005888394662179053
chr8 98994632 98994759 0.0002921304840128869
chr8 98994760 98994887 0.00035237494739703834
chr8 98994888 98995015 0.00034571578726172447
chr8 98995016 98995143 0.0016463916981592774
chr8 98995144 98995271 0.0018460063729435205
chr8 98995272 98995399 0.0005046851001679897
chr8 98995400 98995527 8.042595436563715e-05
chr8 98995528 98995655 8.407630957663059e-05
chr8 98995656 98995783 6.629993004025891e-05
chr8 98995784 98995911 0.0006982602062635124
chr8 98995912 98996039 0.0002630122471600771
chr8 98996040 98996167 0.00010983445827150717
chr8 98996168 98996295 0.0008690835675224662
chr8 98996296 98996423 0.0008591936202719808
chr8 98996424 98996551 0.0005291508859954774
chr8 98996552 98996679 0.0008938350365497172
chr8 98996680 98996807 0.000113901354779955
chr8 98996808 98996935 0.0005658087320625782
chr8 98996936 98997063 0.00016202856204472482
chr8 98997064 98997191 0.0002593269164208323
chr8 98997192 98997319 0.0005262133781798184
chr8 98997320 98997447 0.0002542574948165566
chr8 98997448 98997575 7.878850738052279e-05
chr8 98997576 98997703 0.0005679127643816173
chr8 98997704 98997831 0.00033118287683464587
chr8 98997832 98997959 0.00042433186899870634
chr8 98997960 98998087 0.00014147660112939775
chr8 98998088 98998215 0.0002111149806296453
chr8 98998216 98998343 0.0004704680177383125
chr8 98998344 98998471 0.0003959803143516183
chr8 98998472 98998599 0.0005744163645431399
chr8 98998600 98998727 0.0004872829595115036
chr8 98998728 98998855 2.3821959985070862e-05
chr8 98998856 98998983 0.0005924732540734112
chr8 98998984 98999111 0.0006329269963316619
chr8 98999112 98999239 0.00013854174176231027
chr8 98999240 98999367 7.517091580666602e-05
chr8 98999368 98999495 0.0003729970776475966
chr8 98999496 98999623 0.00061706273118034
chr8 98999624 98999751 0.0005090946215204895
chr8 98999752 98999879 5.928646351094358e-05
chr8 98999880 99000007 0.0007176036015152931
chr8 99000008 99000135 0.0018558596493676305
chr8 99000136 99000263 0.0003786540182773024
chr8 99000264 99000391 0.00020383388618938625
chr8 99000392 99000519 0.0007155587081797421
chr8 99000520 99000647 0.0005296836607158184
chr8 99000648 99000775 0.00018985224596690387
chr8 99000776 99000903 0.0001126373463193886
chr8 99000904 99001031 0.00022490191622637212
chr8 99001032 99001159 8.318749314639717e-05
chr8 99001160 99001287 0.00012023239833069965
chr8 99001288 99001415 0.0006715881172567606
chr8 99001416 99001543 0.00044122879626229405
chr8 99001544 99001671 0.0008258189773187041
chr8 99001672 99001799 0.000725631311070174
chr8 99001800 99001927 4.803502088179812e-05
chr8 99001928 99002055 0.001109302043914795
chr8 99002056 99002183 0.00040101056220009923
chr8 99002184 99002311 0.00024623359786346555
chr8 99002312 99002439 0.0001281410368392244
chr8 99002440 99002567 0.0007730696815997362
chr8 99002568 99002695 0.0007975042099133134
chr8 99002696 99002823 0.0003324305871501565
chr8 99002824 99002951 0.00030422539566643536
chr8 99002952 99003079 0.0004775707784574479
chr8 99003080 99003207 0.00096503971144557
chr8 99003208 99003335 0.000607155030593276
chr8 99003336 99003463 0.0026266155764460564
chr8 99003464 99003591 0.000474731030408293
chr8 99003592 99003719 0.0011452771723270416
chr8 99003720 99003847 0.00232191220857203
chr8 99003848 99003975 0.004940338898450136
chr8 99003976 99004103 0.00021944468608126044
chr8 99004104 99004231 0.00015947296924423426
chr8 99004232 99004359 0.000545449904166162
chr8 99004360 99004487 0.0003667570126708597
chr8 99004488 99004615 0.003565866034477949
chr8 99004616 99004743 0.000638370169326663
chr8 99004744 99004871 0.0011651093373075128
chr8 99004872 99004999 0.0009769648313522339
chr8 99005000 99005127 0.001149924355559051
chr8 99005128 99005255 0.0005054303328506649
chr8 99005256 99005383 2.17181559492019e-06
chr8 99005384 99005511 6.85554405208677e-05
chr8 99005512 99005639 0.0004001302004326135
chr8 99005640 99005767 0.0005429674056358635
chr8 99005768 99005895 0.0008709079120308161
chr8 99005896 99006023 0.00044783836347050965
chr8 99006024 99006151 0.00037089749821461737
chr8 99006152 99006279 0.0018049655482172966
chr8 99006280 99006407 0.0008973950170911849
chr8 99006408 99006535 5.017644798499532e-05
chr8 99006536 99006663 0.000718735798727721
chr8 99006664 99006791 5.9929992858087644e-05
chr8 99006792 99006919 0.0015922149177640676
chr8 99006920 99007047 2.259944631077815e-05
chr8 99007048 99007175 0.00046359756379388273
chr8 99007176 99007303 5.591203807853162e-05
chr8 99007304 99007431 0.0003732828190550208
chr8 99007432 99007559 0.0004216011438984424
chr8 99007560 99007687 0.00038436465547420084
chr8 99007688 99007815 0.0007076018373481929
chr8 99007816 99007943 0.0012793141650035977
chr8 99007944 99008071 0.0018079325091093779
chr8 99008072 99008199 0.0006248810095712543
chr8 99008200 99008327 0.002214669017121196
chr8 99008328 99008455 0.002158856252208352
chr8 99008456 99008583 0.002261243062093854
chr8 99008584 99008711 0.0003059361770283431
chr8 99008712 99008839 0.0009210467105731368
chr8 99008840 99008967 0.0005298193427734077
chr8 99008968 99009095 0.0017837223131209612
chr8 99009096 99009223 0.0029587976168841124
chr8 99009224 99009351 0.00043677896610461175
chr8 99009352 99009479 0.00046172598376870155
chr8 99009480 99009607 0.0009563886560499668
chr8 99009608 99009735 0.0009270457085222006
chr8 99009736 99009863 0.0005572959780693054
chr8 99009864 99009991 0.0009696572669781744
chr8 99009992 99010119 0.002072105649858713
chr8 99010120 99010247 0.0009243901586160064
chr8 99010248 99010375 0.00019029191753361374
chr8 99010376 99010503 0.00031218837830238044
chr8 99010504 99010631 0.00012185350351501256
chr8 99010632 99010759 6.581118213944137e-05
chr8 99010760 99010887 6.376844248734415e-05
chr8 99010888 99011015 0.00045847546425648034
chr8 99011016 99011143 0.00017080795078072697
chr8 99011144 99011271 0.0005759927444159985
chr8 99011272 99011399 0.0012497918214648962
chr8 99011400 99011527 0.0007345038466155529
chr8 99011528 99011655 0.0010019728215411305
chr8 99011656 99011783 0.001548176514916122
chr8 99011784 99011911 0.008886126801371574
chr8 99011912 99012039 0.0018690971191972494
chr8 99012040 99012167 0.004962111357599497
chr8 99012168 99012295 0.0012761852703988552
chr8 99012296 99012423 0.0036799642257392406
chr8 99012424 99012551 0.0013995369663462043
chr8 99012552 99012679 0.0011768876574933529
chr8 99012680 99012807 0.0011703665368258953
chr8 99012808 99012935 0.0009080897434614599
chr8 99012936 99013063 0.0016568590654060245
chr8 99013064 99013191 0.0025563340168446302
chr8 99013192 99013319 0.014057574793696404
chr8 99013320 99013447 0.011917599476873875
chr8 99013448 99013575 0.004543679300695658
chr8 99013576 99013703 0.009601525031030178
chr8 99013704 99013831 0.0027912475634366274
chr8 99013832 99013959 0.004746296443045139
chr8 99013960 99014087 0.008814981207251549
chr8 99014088 99014215 0.003566652536392212
chr8 99014216 99014343 0.004538454115390778
chr8 99014344 99014471 0.01107378862798214
chr8 99014472 99014599 0.0022957646287977695
chr8 99014600 99014727 0.0005291328416205943
chr8 99014728 99014855 0.0030419467948377132
chr8 99014856 99014983 0.0016932121943682432
chr8 99014984 99015111 0.0020377356559038162
chr8 99015112 99015239 0.0024218675680458546
chr8 99015240 99015367 0.004451739601790905
chr8 99015368 99015495 0.004659323953092098
chr8 99015496 99015623 0.0006229442660696805
chr8 99015624 99015751 0.001686939038336277
chr8 99015752 99015879 0.006762912031263113
chr8 99015880 99016007 0.0017967921448871493
chr8 99016008 99016135 0.0030109200160950422
chr8 99016136 99016263 0.005781648680567741
chr8 99016264 99016391 0.00557161308825016
chr8 99016392 99016519 0.010952102020382881
chr8 99016520 99016647 0.0063874004408717155
chr8 99016648 99016775 0.003485996276140213
chr8 99016776 99016903 0.0046873800456523895
chr8 99016904 99017031 0.00427854061126709
chr8 99017032 99017159 0.0016761996084824204
chr8 99017160 99017287 0.004998710006475449
chr8 99017288 99017415 0.002948388224467635
chr8 99017416 99017543 0.003995751962065697
chr8 99017544 99017671 0.002969068940728903
chr8 99017672 99017799 0.0030667444225400686
chr8 99017800 99017927 0.0017615354154258966
chr8 99017928 99018055 0.004082763101905584
chr8 99018056 99018183 0.009633783251047134
chr8 99018184 99018311 0.0009149163379333913
chr8 99018312 99018439 0.0009636537870392203
chr8 99018440 99018567 0.0016804232727736235
chr8 99018568 99018695 0.0032556510996073484
chr8 99018696 99018823 0.0008012304897420108
chr8 99018824 99018951 0.0025312083307653666
chr8 99018952 99019079 0.005206904839724302
chr8 99019080 99019207 0.0012305802665650845
chr8 99019208 99019335 0.003071315586566925
chr8 99019336 99019463 0.0016057121101766825
chr8 99019464 99019591 0.0032913663890212774
chr8 99019592 99019719 0.0012998965103179216
chr8 99019720 99019847 0.0009349546162411571
chr8 99019848 99019975 0.002083429368212819
chr8 99019976 99020103 0.0017944935243576765
chr8 99020104 99020231 0.0019648259039968252
chr8 99020232 99020359 0.009948988445103168
chr8 99020360 99020487 0.0019763167947530746
chr8 99020488 99020615 0.0010578827932476997
chr8 99020616 99020743 0.004077047575265169
chr8 99020744 99020871 0.0016526600811630487
chr8 99020872 99020999 0.0015076413983479142
chr8 99021000 99021127 0.005828501656651497
chr8 99021128 99021255 0.00269170175306499
chr8 99021256 99021383 0.008943701162934303
chr8 99021384 99021511 0.002270223805680871
chr8 99021512 99021639 0.0002672808477655053
chr8 99021640 99021767 0.0012143856147304177
chr8 99021768 99021895 0.0024169255048036575
chr8 99021896 99022023 0.003289399901404977
chr8 99022024 99022151 0.0027658529579639435
chr8 99022152 99022279 0.004091357346624136
chr8 99022280 99022407 0.0038713403046131134
chr8 99022408 99022535 0.0011890290770679712
chr8 99022536 99022663 0.0026573389768600464
chr8 99022664 99022791 0.005590454675257206
chr8 99022792 99022919 0.0030277243349701166
chr8 99022920 99023047 0.005589709617197514
chr8 99023048 99023175 0.0011982372961938381
chr8 99023176 99023303 0.005516668315976858
chr8 99023304 99023431 0.0017489104066044092
chr8 99023432 99023559 0.004192056134343147
chr8 99023560 99023687 0.0016795904375612736
chr8 99023688 99023815 0.004088444635272026
chr8 99023816 99023943 0.0011329961707815528
chr8 99023944 99024071 0.0037446606438606977
chr8 99024072 99024199 0.008493924513459206
chr8 99024200 99024327 0.003271935973316431
chr8 99024328 99024455 0.001137802959419787
chr8 99024456 99024583 0.004566639196127653
chr8 99024584 99024711 0.005882371682673693
chr8 99024712 99024839 0.004164268262684345
chr8 99024840 99024967 0.0011947901220992208
chr8 99024968 99025095 0.007734729442745447
chr8 99025096 99025223 0.003238145262002945
chr8 99025224 99025351 0.0054667298682034016
chr8 99025352 99025479 0.007011425215750933
chr8 99025480 99025607 0.005255025811493397
chr8 99025608 99025735 0.004269205499440432
chr8 99025736 99025863 0.006464306265115738
chr8 99025864 99025991 0.006854497827589512
chr8 99025992 99026119 0.0040511516854166985
chr8 99026120 99026247 0.0030484076123684645
chr8 99026248 99026375 0.006474408786743879
chr8 99026376 99026503 0.0021427965257316828
chr8 99026504 99026631 0.0010329451179131866
chr8 99026632 99026759 0.0020237381104379892
chr8 99026760 99026887 0.004729148466140032
chr8 99026888 99027015 0.0013251850614324212
chr8 99027016 99027143 0.0014796407194808125
chr8 99027144 99027271 0.006041865795850754
chr8 99027272 99027399 0.01259667705744505
chr8 99027400 99027527 0.003710741177201271
chr8 99027528 99027655 0.005146779119968414
chr8 99027656 99027783 0.00245243520475924
chr8 99027784 99027911 0.0023652941454201937
chr8 99027912 99028039 0.0028437203727662563
chr8 99028040 99028167 0.00018350849859416485
chr8 99028168 99028295 0.0016632862389087677
chr8 99028296 99028423 0.0032121380791068077
chr8 99028424 99028551 0.0034258575178682804
chr8 99028552 99028679 0.0043377382680773735
chr8 99028680 99028807 0.004266390111297369
chr8 99028808 99028935 0.007929570972919464
chr8 99028936 99029063 0.0047138710506260395
chr8 99029064 99029191 0.00238783354870975
chr8 99029192 99029319 0.0029375250451266766
chr8 99029320 99029447 0.0025281498674303293
chr8 99029448 99029575 0.002320318017154932
chr8 99029576 99029703 0.0002983755839522928
chr8 99029704 99029831 0.0017007216811180115
chr8 99029832 99029959 0.0034897862933576107
chr8 99029960 99030087 0.004607986193150282
chr8 99030088 99030215 0.0021297766361385584
chr8 99030216 99030343 0.005650154314935207
chr8 99030344 99030471 0.0032272327225655317
chr8 99030472 99030599 0.004552576690912247
chr8 99030600 99030727 0.00035743435728363693
chr8 99030728 99030855 0.0011618623975664377
chr8 99030856 99030983 0.0013621264370158315
chr8 99030984 99031111 0.0021508606150746346
chr8 99031112 99031239 0.0015044406754896045
chr8 99031240 99031367 0.0022379078436642885
chr8 99031368 99031495 0.013556270860135555
chr8 99031496 99031623 0.00607692776247859
chr8 99031624 99031751 0.004912440665066242
chr8 99031752 99031879 0.0016289872583001852
chr8 99031880 99032007 0.0009628873667679727
chr8 99032008 99032135 0.005156703758984804
chr8 99032136 99032263 0.0026097348891198635
chr8 99032264 99032391 0.0017786368262022734
chr8 99032392 99032519 0.0015334994532167912
chr8 99032520 99032647 0.0016775090480223298
chr8 99032648 99032775 0.003041911870241165
chr8 99032776 99032903 0.0012916377745568752
chr8 99032904 99033031 0.0006527738296426833
chr8 99033032 99033159 0.0008787681581452489
chr8 99033160 99033287 0.0021823104470968246
chr8 99033288 99033415 0.0006762445555068552
chr8 99033416 99033543 0.0009305868879891932
chr8 99033544 99033671 0.002088043838739395
chr8 99033672 99033799 0.0012657855404540896
chr8 99033800 99033927 0.00039220432518050075
chr8 99033928 99034055 0.0023635064717382193
chr8 99034056 99034183 0.003443160792812705
chr8 99034184 99034311 0.0025719148106873035
chr8 99034312 99034439 0.0024056844413280487
chr8 99034440 99034567 0.004413746763020754
chr8 99034568 99034695 0.0026020798832178116
chr8 99034696 99034823 0.022770030423998833
chr8 99034824 99034951 0.0031588629353791475
chr8 99034952 99035079 0.0019489258993417025
chr8 99035080 99035207 0.007690298371016979
chr8 99035208 99035335 0.001780874328687787
chr8 99035336 99035463 0.0019533447921276093
chr8 99035464 99035591 0.0021714793983846903
chr8 99035592 99035719 0.0030276132747530937
chr8 99035720 99035847 0.002215884393081069
chr8 99035848 99035975 0.0022399676963686943
chr8 99035976 99036103 0.001834466471336782
chr8 99036104 99036231 0.005129951983690262
chr8 99036232 99036359 0.001238307449966669
chr8 99036360 99036487 0.00041359110036864877
chr8 99036488 99036615 0.0006277920911088586
chr8 99036616 99036743 0.0028502291534096003
chr8 99036744 99036871 0.0011964289005845785
chr8 99036872 99036999 0.0028974837623536587
chr8 99037000 99037127 0.0042128171771764755
chr8 99037128 99037255 0.0002635711571201682
chr8 99037256 99037383 0.0004108500434085727
chr8 99037384 99037511 0.00042514127562753856
chr8 99037512 99037639 0.0005915774963796139
chr8 99037640 99037767 0.0005474478821270168
chr8 99037768 99037895 0.0021992132533341646
chr8 99037896 99038023 0.0009978946764022112
chr8 99038024 99038151 0.0009267075802199543
chr8 99038152 99038279 0.0012547778896987438
chr8 99038280 99038407 0.00014847399143036455
chr8 99038408 99038535 0.0011496167862787843
chr8 99038536 99038663 0.0013416268629953265
chr8 99038664 99038791 0.0022113940212875605
chr8 99038792 99038919 0.0022027185186743736
chr8 99038920 99039047 0.0036309442948549986
chr8 99039048 99039175 0.0018835620721802115
chr8 99039176 99039303 0.0005867464933544397
chr8 99039304 99039431 0.002726416103541851
chr8 99039432 99039559 0.0015570726245641708
chr8 99039560 99039687 0.0008806368568912148
chr8 99039688 99039815 0.0011323165381327271
chr8 99039816 99039943 0.0006361332489177585
chr8 99039944 99040071 0.002988051623106003
chr8 99040072 99040199 0.00031748879700899124
chr8 99040200 99040327 0.0015739700756967068
chr8 99040328 99040455 0.0009868432534858584
chr8 99040456 99040583 0.0021373543422669172
chr8 99040584 99040711 0.0005162045126780868
chr8 99040712 99040839 0.0007120260852389038
chr8 99040840 99040967 0.0005310605629347265
chr8 99040968 99041095 0.0003062789037358016
chr8 99041096 99041223 0.001321604591794312
chr8 99041224 99041351 0.0026368903927505016
chr8 99041352 99041479 0.0004883865476585925
chr8 99041480 99041607 0.0009084840421564877
chr8 99041608 99041735 0.0017828029813244939
chr8 99041736 99041863 0.0003479764855001122
chr8 99041864 99041991 0.00046007384662516415
chr8 99041992 99042119 0.0014077238738536835
chr8 99042120 99042247 0.00010173243208555505
chr8 99042248 99042375 0.006151583977043629
chr8 99042376 99042503 0.0010223712306469679
chr8 99042504 99042631 0.0013638415839523077
chr8 99042632 99042759 0.008754829876124859
chr8 99042760 99042887 0.0009077734430320561
chr8 99042888 99043015 0.0025131760630756617
chr8 99043016 99043143 0.0009405516320839524
chr8 99043144 99043271 0.0024083396419882774
chr8 99043272 99043399 0.0010382684413343668
chr8 99043400 99043527 0.003609228413552046
chr8 99043528 99043655 0.0005389811121858656
chr8 99043656 99043783 0.001767647103406489
chr8 99043784 99043911 0.005441360175609589
chr8 99043912 99044039 0.0014976696111261845
chr8 99044040 99044167 0.0016167082358151674
chr8 99044168 99044295 0.0013281580759212375
chr8 99044296 99044423 0.0023242223542183638
chr8 99044424 99044551 0.0011228297371417284
chr8 99044552 99044679 0.0025839677546173334
chr8 99044680 99044807 0.0011621835874393582
chr8 99044808 99044935 4.691589128924534e-05
chr8 99044936 99045063 0.002272709971293807
chr8 99045064 99045191 0.005621727090328932
chr8 99045192 99045319 0.004233857616782188
chr8 99045320 99045447 0.005576131399720907
chr8 99045448 99045575 0.004029503092169762
chr8 99045576 99045703 0.0028180910740047693
chr8 99045704 99045831 0.0019826276693493128
chr8 99045832 99045959 0.0032913004979491234
chr8 99045960 99046087 0.003400298533961177
