browser position chr8:98947784-99078856
browser hide all
chr8 98993736 98993863 5.502463682205416e-05
chr8 98993864 98993991 6.5912667196244e-05
chr8 98993992 98994119 9.291152673540637e-05
chr8 98994120 98994247 0.00016951269935816526
chr8 98994248 98994375 0.0002837631618604064
chr8 98994376 98994503 9.957775910152122e-05
chr8 98994504 98994631 0.00021538508008234203
chr8 98994632 98994759 0.0002626766508910805
chr8 98994760 98994887 0.00021459559502545744
chr8 98994888 98995015 0.00026025567785836756
chr8 98995016 98995143 0.00020736019359901547
chr8 98995144 98995271 0.000400362943764776
chr8 98995272 98995399 0.0004056432517245412
chr8 98995400 98995527 0.0001684907911112532
chr8 98995528 98995655 0.0003797654062509537
chr8 98995656 98995783 0.00019662467821035534
chr8 98995784 98995911 0.00030031532514840364
chr8 98995912 98996039 0.0002018994273385033
chr8 98996040 98996167 0.00021539564477279782
chr8 98996168 98996295 0.000155630536028184
chr8 98996296 98996423 7.885151717346162e-05
chr8 98996424 98996551 0.00011865366832353175
chr8 98996552 98996679 0.00018556042050477117
chr8 98996680 98996807 0.00029685941990464926
chr8 98996808 98996935 0.0002775171014945954
chr8 98996936 98997063 0.0001592617336427793
chr8 98997064 98997191 0.00011912765330635011
chr8 98997192 98997319 0.00027500579017214477
chr8 98997320 98997447 0.00022689504839945585
chr8 98997448 98997575 0.00014917395310476422
chr8 98997576 98997703 0.0001429609692422673
chr8 98997704 98997831 0.0002819242072291672
chr8 98997832 98997959 0.00021510598890017718
chr8 98997960 98998087 0.00018985418137162924
chr8 98998088 98998215 0.00037117674946784973
chr8 98998216 98998343 0.000434824702097103
chr8 98998344 98998471 0.00034394318936392665
chr8 98998472 98998599 0.00016927126853261143
chr8 98998600 98998727 0.0004238870751578361
chr8 98998728 98998855 0.0002487840538378805
chr8 98998856 98998983 0.00015451479703187943
chr8 98998984 98999111 0.00025883442140184343
chr8 98999112 98999239 0.00026760241598822176
chr8 98999240 98999367 0.0002582488232292235
chr8 98999368 98999495 0.00021765634301118553
chr8 98999496 98999623 0.0002881017862819135
chr8 98999624 98999751 0.0004181969561614096
chr8 98999752 98999879 0.00044076357153244317
chr8 98999880 99000007 0.0003948389203287661
chr8 99000008 99000135 0.00019592311582528055
chr8 99000136 99000263 0.00024042875156737864
chr8 99000264 99000391 0.00019965936371590942
chr8 99000392 99000519 0.0004832436388824135
chr8 99000520 99000647 0.0006524663767777383
chr8 99000648 99000775 0.00029606116004288197
chr8 99000776 99000903 0.0002885664871428162
chr8 99000904 99001031 0.000456084351753816
chr8 99001032 99001159 0.0002679995377548039
chr8 99001160 99001287 0.0007175359642133117
chr8 99001288 99001415 0.0003295711940154433
chr8 99001416 99001543 0.0004543203394860029
chr8 99001544 99001671 8.179977157851681e-05
chr8 99001672 99001799 8.648363291285932e-05
chr8 99001800 99001927 0.00020363429212011397
chr8 99001928 99002055 0.00030156419961713254
chr8 99002056 99002183 0.00041671894723549485
chr8 99002184 99002311 0.0002507782483007759
chr8 99002312 99002439 0.00032735467539168894
chr8 99002440 99002567 0.00024888990446925163
chr8 99002568 99002695 0.000239590197452344
chr8 99002696 99002823 0.00016980094369500875
chr8 99002824 99002951 6.543684867210686e-05
chr8 99002952 99003079 8.086192974587902e-05
chr8 99003080 99003207 0.0005596911651082337
chr8 99003208 99003335 0.0006505837081931531
chr8 99003336 99003463 0.0002741818316280842
chr8 99003464 99003591 0.0004970889422111213
chr8 99003592 99003719 0.0003751196782104671
chr8 99003720 99003847 0.0006492399261333048
chr8 99003848 99003975 0.0004533024039119482
chr8 99003976 99004103 0.00032796370214782655
chr8 99004104 99004231 0.0005307714454829693
chr8 99004232 99004359 0.0006101956823840737
chr8 99004360 99004487 0.0005274910945445299
chr8 99004488 99004615 0.0003545177751220763
chr8 99004616 99004743 0.0003498549631331116
chr8 99004744 99004871 0.00018277148774359375
chr8 99004872 99004999 0.00020451786986086518
chr8 99005000 99005127 0.0006124261999502778
chr8 99005128 99005255 0.0003177943581249565
chr8 99005256 99005383 0.00011970521882176399
chr8 99005384 99005511 0.00018999310850631446
chr8 99005512 99005639 0.00037178999627940357
chr8 99005640 99005767 0.0004264293238520622
chr8 99005768 99005895 0.00030364791746251285
chr8 99005896 99006023 0.00025319636915810406
chr8 99006024 99006151 0.0002804705873131752
chr8 99006152 99006279 0.0006794391083531082
chr8 99006280 99006407 0.00045077488175593317
chr8 99006408 99006535 0.00025172074674628675
chr8 99006536 99006663 0.0003935798886232078
chr8 99006664 99006791 0.001208653673529625
chr8 99006792 99006919 0.0012769312597811222
chr8 99006920 99007047 0.000430408981628716
chr8 99007048 99007175 0.0007673639920540154
chr8 99007176 99007303 0.00045139004942029715
chr8 99007304 99007431 0.0006967867957428098
chr8 99007432 99007559 0.0004810077080037445
chr8 99007560 99007687 0.001156665151938796
chr8 99007688 99007815 0.00035128690069541335
chr8 99007816 99007943 0.00043849198846146464
chr8 99007944 99008071 0.00035377914900891483
chr8 99008072 99008199 0.0006170927081257105
chr8 99008200 99008327 0.0012055676197633147
chr8 99008328 99008455 0.0016899168258532882
chr8 99008456 99008583 0.001368438359349966
chr8 99008584 99008711 0.0006319324020296335
chr8 99008712 99008839 0.0007509306306019425
chr8 99008840 99008967 0.0007581032114103436
chr8 99008968 99009095 0.0004224475414957851
chr8 99009096 99009223 0.0006628662231378257
chr8 99009224 99009351 0.0007573332404717803
chr8 99009352 99009479 0.0007956945337355137
chr8 99009480 99009607 0.001293980865739286
chr8 99009608 99009735 0.0009529708186164498
chr8 99009736 99009863 0.0011667826911434531
chr8 99009864 99009991 0.0011995818931609392
chr8 99009992 99010119 0.00046689019654877484
chr8 99010120 99010247 0.0021049061324447393
chr8 99010248 99010375 0.0007933547021821141
chr8 99010376 99010503 0.0009489234071224928
chr8 99010504 99010631 0.0007789250230416656
chr8 99010632 99010759 0.0010824727360159159
chr8 99010760 99010887 0.0015591763658449054
chr8 99010888 99011015 0.0008476480143144727
chr8 99011016 99011143 0.0010725867468863726
chr8 99011144 99011271 0.0016257909592241049
chr8 99011272 99011399 0.002377087948843837
chr8 99011400 99011527 0.001333887572400272
chr8 99011528 99011655 0.001858677132986486
chr8 99011656 99011783 0.002313528209924698
chr8 99011784 99011911 0.004674697294831276
chr8 99011912 99012039 0.0005846706335432827
chr8 99012040 99012167 0.001140509732067585
chr8 99012168 99012295 0.0015959292650222778
chr8 99012296 99012423 0.0023595939856022596
chr8 99012424 99012551 0.002620929153636098
chr8 99012552 99012679 0.0025555964093655348
chr8 99012680 99012807 0.0016556158661842346
chr8 99012808 99012935 0.0023110525216907263
chr8 99012936 99013063 0.0011166305048391223
chr8 99013064 99013191 0.0012323970440775156
chr8 99013192 99013319 0.0011334490263834596
chr8 99013320 99013447 0.001023144111968577
chr8 99013448 99013575 0.001011309796012938
chr8 99013576 99013703 0.0019493952859193087
chr8 99013704 99013831 0.003661508671939373
chr8 99013832 99013959 0.0037011420354247093
chr8 99013960 99014087 0.005372344050556421
chr8 99014088 99014215 0.0031139268539845943
chr8 99014216 99014343 0.002067848574370146
chr8 99014344 99014471 0.004887819290161133
chr8 99014472 99014599 0.010520040057599545
chr8 99014600 99014727 0.0022565724793821573
chr8 99014728 99014855 0.010372411459684372
chr8 99014856 99014983 0.0068886782974004745
chr8 99014984 99015111 0.009553085081279278
chr8 99015112 99015239 0.011112574487924576
chr8 99015240 99015367 0.0031640639062970877
chr8 99015368 99015495 0.00445947702974081
chr8 99015496 99015623 0.003843664890155196
chr8 99015624 99015751 0.0019433022243902087
chr8 99015752 99015879 0.0024914899840950966
chr8 99015880 99016007 0.002741720760241151
chr8 99016008 99016135 0.007783444132655859
chr8 99016136 99016263 0.005558790173381567
chr8 99016264 99016391 0.013719419948756695
chr8 99016392 99016519 0.019168376922607422
chr8 99016520 99016647 0.006256558932363987
chr8 99016648 99016775 0.0034318154212087393
chr8 99016776 99016903 0.004030803218483925
chr8 99016904 99017031 0.012617561034858227
chr8 99017032 99017159 0.015497465617954731
chr8 99017160 99017287 0.010182158090174198
chr8 99017288 99017415 0.00688821030780673
chr8 99017416 99017543 0.01079330313950777
chr8 99017544 99017671 0.003230254864320159
chr8 99017672 99017799 0.0022330309730023146
chr8 99017800 99017927 0.009821239858865738
chr8 99017928 99018055 0.025207556784152985
chr8 99018056 99018183 0.0032620681449770927
chr8 99018184 99018311 0.0027396734803915024
chr8 99018312 99018439 0.0025138878263533115
chr8 99018440 99018567 0.009004766121506691
chr8 99018568 99018695 0.010110361501574516
chr8 99018696 99018823 0.011863384395837784
chr8 99018824 99018951 0.012429480440914631
chr8 99018952 99019079 0.011708982288837433
chr8 99019080 99019207 0.013261049054563046
chr8 99019208 99019335 0.0034599348437041044
chr8 99019336 99019463 0.003263100516051054
chr8 99019464 99019591 0.011068413965404034
chr8 99019592 99019719 0.009060741402208805
chr8 99019720 99019847 0.007047890219837427
chr8 99019848 99019975 0.005212190095335245
chr8 99019976 99020103 0.009492767974734306
chr8 99020104 99020231 0.0065155294723808765
chr8 99020232 99020359 0.007617860101163387
chr8 99020360 99020487 0.010448841378092766
chr8 99020488 99020615 0.008201982825994492
chr8 99020616 99020743 0.009578763507306576
chr8 99020744 99020871 0.006495335139334202
chr8 99020872 99020999 0.009026264771819115
chr8 99021000 99021127 0.007801569066941738
chr8 99021128 99021255 0.0031151387374848127
chr8 99021256 99021383 0.00391981890425086
chr8 99021384 99021511 0.0011683909688144922
chr8 99021512 99021639 0.0011279653990641236
chr8 99021640 99021767 0.0016534215537831187
chr8 99021768 99021895 0.0019496536115184426
chr8 99021896 99022023 0.008870354853570461
chr8 99022024 99022151 0.008126238361001015
chr8 99022152 99022279 0.004928071517497301
chr8 99022280 99022407 0.007613024208694696
chr8 99022408 99022535 0.007210973184555769
chr8 99022536 99022663 0.006774750538170338
chr8 99022664 99022791 0.006862095557153225
chr8 99022792 99022919 0.004824534058570862
chr8 99022920 99023047 0.0037626661360263824
chr8 99023048 99023175 0.001970045268535614
chr8 99023176 99023303 0.005537780933082104
chr8 99023304 99023431 0.01064011175185442
chr8 99023432 99023559 0.0028876650612801313
chr8 99023560 99023687 0.0019678804092109203
chr8 99023688 99023815 0.0022991776932030916
chr8 99023816 99023943 0.003561137244105339
chr8 99023944 99024071 0.004954191390424967
chr8 99024072 99024199 0.00362766208127141
chr8 99024200 99024327 0.003092349274083972
chr8 99024328 99024455 0.0037625576369464397
chr8 99024456 99024583 0.005087994039058685
chr8 99024584 99024711 0.002966138767078519
chr8 99024712 99024839 0.006387305445969105
chr8 99024840 99024967 0.0056998152285814285
chr8 99024968 99025095 0.006227427627891302
chr8 99025096 99025223 0.006073225289583206
chr8 99025224 99025351 0.0064290971495211124
chr8 99025352 99025479 0.007230724673718214
chr8 99025480 99025607 0.004422167781740427
chr8 99025608 99025735 0.0050342027097940445
chr8 99025736 99025863 0.004831884987652302
chr8 99025864 99025991 0.004647659137845039
chr8 99025992 99026119 0.006610224489122629
chr8 99026120 99026247 0.006195250432938337
chr8 99026248 99026375 0.00621249433606863
chr8 99026376 99026503 0.0027862349525094032
chr8 99026504 99026631 0.0024652229622006416
chr8 99026632 99026759 0.0034690373577177525
chr8 99026760 99026887 0.003592959139496088
chr8 99026888 99027015 0.0005572946975007653
chr8 99027016 99027143 0.0013362363679334521
chr8 99027144 99027271 0.0018454439705237746
chr8 99027272 99027399 0.0038999540265649557
chr8 99027400 99027527 0.004070022609084845
chr8 99027528 99027655 0.003645565826445818
chr8 99027656 99027783 0.004724591504782438
chr8 99027784 99027911 0.0013779705623164773
chr8 99027912 99028039 0.0029064551927149296
chr8 99028040 99028167 0.0018430507043376565
chr8 99028168 99028295 0.0005251661641523242
chr8 99028296 99028423 6.804719305364415e-05
chr8 99028424 99028551 0.00013019389007240534
chr8 99028552 99028679 5.283151040202938e-05
chr8 99028680 99028807 0.00011830666335299611
chr8 99028808 99028935 0.00016892849816940725
chr8 99028936 99029063 9.742858674144372e-05
chr8 99029064 99029191 0.00012132135452702641
chr8 99029192 99029319 0.00030325420084409416
chr8 99029320 99029447 0.00016193042392842472
chr8 99029448 99029575 0.0006589797558262944
chr8 99029576 99029703 0.00028407128411345184
chr8 99029704 99029831 0.0006849582423456013
chr8 99029832 99029959 0.002026353497058153
chr8 99029960 99030087 0.0017280702013522387
chr8 99030088 99030215 0.002478561131283641
chr8 99030216 99030343 0.0020106532610952854
chr8 99030344 99030471 0.0017278806772083044
chr8 99030472 99030599 0.0010124137625098228
chr8 99030600 99030727 0.0027539818547666073
chr8 99030728 99030855 0.004403582774102688
chr8 99030856 99030983 0.004108722787350416
chr8 99030984 99031111 0.001254468341358006
chr8 99031112 99031239 0.003621425712481141
chr8 99031240 99031367 0.0028029705863445997
chr8 99031368 99031495 0.0024782982654869556
chr8 99031496 99031623 0.0018306787824258208
chr8 99031624 99031751 0.000879304192494601
chr8 99031752 99031879 0.000592792232055217
chr8 99031880 99032007 0.0013379992451518774
chr8 99032008 99032135 0.0012915869010612369
chr8 99032136 99032263 0.0017034787451848388
chr8 99032264 99032391 0.0026428229175508022
chr8 99032392 99032519 0.005295381415635347
chr8 99032520 99032647 0.0007965834811329842
chr8 99032648 99032775 0.0012574492720887065
chr8 99032776 99032903 0.0011161890579387546
chr8 99032904 99033031 0.003026980208232999
chr8 99033032 99033159 0.0021977585274726152
chr8 99033160 99033287 0.002850763965398073
chr8 99033288 99033415 0.001505936379544437
chr8 99033416 99033543 0.0020813834853470325
chr8 99033544 99033671 0.0006754471105523407
chr8 99033672 99033799 0.00032792898127809167
chr8 99033800 99033927 0.0003445811162237078
chr8 99033928 99034055 0.0031161392107605934
chr8 99034056 99034183 0.0018318182555958629
chr8 99034184 99034311 0.002449328312650323
chr8 99034312 99034439 0.0014691256219521165
chr8 99034440 99034567 0.0015872180229052901
chr8 99034568 99034695 0.0012682992964982986
chr8 99034696 99034823 0.0029008518904447556
chr8 99034824 99034951 0.0009715589112602174
chr8 99034952 99035079 0.0005540296551771462
chr8 99035080 99035207 0.0013867898378521204
chr8 99035208 99035335 0.0017052312614396214
chr8 99035336 99035463 0.0014104602159932256
chr8 99035464 99035591 0.0017060345271602273
chr8 99035592 99035719 0.00185300107114017
chr8 99035720 99035847 0.0016823842888697982
chr8 99035848 99035975 0.0018974399426952004
chr8 99035976 99036103 0.0012789869215339422
chr8 99036104 99036231 0.002545940922573209
chr8 99036232 99036359 0.0020045351702719927
chr8 99036360 99036487 0.0019300407730042934
chr8 99036488 99036615 0.0014987929025664926
chr8 99036616 99036743 0.0012642273213714361
chr8 99036744 99036871 0.001932447892613709
chr8 99036872 99036999 0.0016649196622893214
chr8 99037000 99037127 0.001890108804218471
chr8 99037128 99037255 0.0019210834288969636
chr8 99037256 99037383 0.0010479307966306806
chr8 99037384 99037511 0.0013548436108976603
chr8 99037512 99037639 0.001342066447250545
chr8 99037640 99037767 0.002607658738270402
chr8 99037768 99037895 0.0013739473652094603
chr8 99037896 99038023 0.001440718537196517
chr8 99038024 99038151 0.0013022116618230939
chr8 99038152 99038279 0.0021349310409277678
chr8 99038280 99038407 0.002969954861328006
chr8 99038408 99038535 0.0012195074232295156
chr8 99038536 99038663 0.001768036512658
chr8 99038664 99038791 0.0005944417789578438
chr8 99038792 99038919 0.000645517255179584
chr8 99038920 99039047 0.001269969972781837
chr8 99039048 99039175 0.0017026073765009642
chr8 99039176 99039303 0.0015772735932841897
chr8 99039304 99039431 0.0014951827470213175
chr8 99039432 99039559 0.0007224865257740021
chr8 99039560 99039687 0.0017840538639575243
chr8 99039688 99039815 0.0011595215182751417
chr8 99039816 99039943 0.0019174327608197927
chr8 99039944 99040071 0.0016302706208080053
chr8 99040072 99040199 0.0007052302244119346
chr8 99040200 99040327 0.0008749648695811629
chr8 99040328 99040455 0.0008704642532393336
chr8 99040456 99040583 0.0018851965432986617
chr8 99040584 99040711 0.0019284612499177456
chr8 99040712 99040839 0.0006305172573775053
chr8 99040840 99040967 0.0006214664317667484
chr8 99040968 99041095 0.0012752347392961383
chr8 99041096 99041223 0.0013520944630727172
chr8 99041224 99041351 0.0019328667549416423
chr8 99041352 99041479 0.0013377722352743149
chr8 99041480 99041607 0.0005584953469224274
chr8 99041608 99041735 0.00018016822286881506
chr8 99041736 99041863 0.00024449225747957826
chr8 99041864 99041991 0.0007447265088558197
chr8 99041992 99042119 0.00032569802715443075
chr8 99042120 99042247 0.000600275641772896
chr8 99042248 99042375 0.002872518729418516
chr8 99042376 99042503 0.0013437392190098763
chr8 99042504 99042631 0.0010557485511526465
chr8 99042632 99042759 0.0006842253496870399
chr8 99042760 99042887 0.0014272450935095549
chr8 99042888 99043015 0.000997390947304666
chr8 99043016 99043143 0.0012901007430627942
chr8 99043144 99043271 0.0014707556692883372
chr8 99043272 99043399 0.0015752119943499565
chr8 99043400 99043527 0.0005994690000079572
chr8 99043528 99043655 0.0008162885787896812
chr8 99043656 99043783 0.0008953351061791182
chr8 99043784 99043911 0.0016184045234695077
chr8 99043912 99044039 0.0019989495631307364
chr8 99044040 99044167 0.0006521930918097496
chr8 99044168 99044295 0.00028155543259344995
chr8 99044296 99044423 0.0005289613036438823
chr8 99044424 99044551 0.0008673404809087515
chr8 99044552 99044679 0.0008752448484301567
chr8 99044680 99044807 0.0007501366781070828
chr8 99044808 99044935 0.00026008288841694593
chr8 99044936 99045063 0.0013042574282735586
chr8 99045064 99045191 0.0007533096941187978
chr8 99045192 99045319 0.0024732400197535753
chr8 99045320 99045447 0.0012990713585168123
chr8 99045448 99045575 0.0015751428436487913
chr8 99045576 99045703 0.0008728354587219656
chr8 99045704 99045831 0.000867618597112596
chr8 99045832 99045959 0.001185877714306116
chr8 99045960 99046087 0.0013838183367624879
